"Address","Date","Rent","Aprt_Type","Building_Type"
"1300 Crossing Pl, Austin, TX 78741","2026/04/01",1094,"2 Beds","Apartment"
"1300 Crossing Pl, Austin, TX 78741","2026/04/01",1312,"3 Beds","Apartment"
"1300 Crossing Pl, Austin, TX 78741","2026/04/01",1388,"4 Beds","Apartment"
"7631 US Hwy 290 W, Austin, TX 78736","2026/04/01",1000,"1 Bed","Apartment"
"7631 US Hwy 290 W, Austin, TX 78736","2026/04/01",1260,"2 Beds","Apartment"
"7631 US Hwy 290 W, Austin, TX 78736","2026/04/01",1510,"3 Beds","Apartment"
"1106 Reinli St, Austin, TX 78723","2026/04/01",829,"Studio","Apartment"
"1106 Reinli St, Austin, TX 78723","2026/04/01",849,"1 Bed","Apartment"
"1106 Reinli St, Austin, TX 78723","2026/04/01",929,"2 Beds","Apartment"
"3505 S Lamar Blvd, Austin, TX 78704","2026/04/01",942,"Studio","Apartment"
"3505 S Lamar Blvd, Austin, TX 78704","2026/04/01",1220,"1 Bed","Apartment"
"3505 S Lamar Blvd, Austin, TX 78704","2026/04/01",1623,"2 Beds","Apartment"
"12041 Dessau Rd, Austin, TX 78754","2026/04/01",1004,"1 Bed","Apartment"
"12041 Dessau Rd, Austin, TX 78754","2026/04/01",1346,"2 Beds","Apartment"
"12041 Dessau Rd, Austin, TX 78754","2026/04/01",1515,"3 Beds","Apartment"
"8818 Travis Hills Dr, Austin, TX 78735","2026/04/01",1190,"1 Bed","Apartment"
"8818 Travis Hills Dr, Austin, TX 78735","2026/04/01",1450,"2 Beds","Apartment"
"8818 Travis Hills Dr, Austin, TX 78735","2026/04/01",2065,"3 Beds","Apartment"
"4900 E Oltorf St, Austin, TX 78741","2026/04/01",1262,"1 Bed","Apartment"
"4900 E Oltorf St, Austin, TX 78741","2026/04/01",1050,"2 Beds","Apartment"
"4900 E Oltorf St, Austin, TX 78741","2026/04/01",1709,"3 Beds","Apartment"
"6701 Burnet Rd, Austin, TX 78757","2026/04/01",999,"Studio","Apartment"
"6701 Burnet Rd, Austin, TX 78757","2026/04/01",1348,"1 Bed","Apartment"
"6701 Burnet Rd, Austin, TX 78757","2026/04/01",1914,"2 Beds","Apartment"
"1301 W 5th St, Austin, TX 78703","2026/04/01",1690,"Studio","Apartment"
"1301 W 5th St, Austin, TX 78703","2026/04/01",1702,"1 Bed","Apartment"
"1301 W 5th St, Austin, TX 78703","2026/04/01",2385,"2 Beds+","Apartment"
