"Address","Date","Rent","Aprt_Type","Building_Type"
"1800 E Stassney Ln, Austin, TX 78744","2026/02/02",830,"1 Bed","Apartment"
"1800 E Stassney Ln, Austin, TX 78744","2026/02/02",1006,"2 Beds","Apartment"
"7655 N Ranch Road 620, Austin, TX 78726","2026/02/02",945,"1 Bed","Apartment"
"7655 N Ranch Road 620, Austin, TX 78726","2026/02/02",1095,"2 Beds","Apartment"
"7655 N Ranch Road 620, Austin, TX 78726","2026/02/02",1495,"3 Beds","Apartment"
"4711 E Riverside Dr, Austin, TX 78741","2026/02/02",1195,"Studio","Apartment"
"4711 E Riverside Dr, Austin, TX 78741","2026/02/02",1345,"1 Bed","Apartment"
"4711 E Riverside Dr, Austin, TX 78741","2026/02/02",1795,"2 Beds","Apartment"
"2801 Wells Branch Pky, Austin, TX 78728","2026/02/02",1060,"1 Bed","Apartment"
"2801 Wells Branch Pky, Austin, TX 78728","2026/02/02",1299,"2 Beds","Apartment"
"2801 Wells Branch Pky, Austin, TX 78728","2026/02/02",2015,"3 Beds","Apartment"
"8110 Blue Goose Rd, Manor, TX 78653","2026/02/02",1075,"Studio","Apartment"
"8110 Blue Goose Rd, Manor, TX 78653","2026/02/02",1200,"1 Bed","Apartment"
"8110 Blue Goose Rd, Manor, TX 78653","2026/02/02",1575,"2 Beds+","Apartment"
"11600 Spirit Dr, Del Valle, TX 78617","2026/02/02",1099,"Studio","Apartment"
"11600 Spirit Dr, Del Valle, TX 78617","2026/02/02",1453,"1 Bed","Apartment"
"11600 Spirit Dr, Del Valle, TX 78617","2026/02/02",1999,"2 Beds","Apartment"
"801 Steel Timber Dr, Manchaca, TX 78652","2026/02/02",1045,"1 Bed","Apartment"
"801 Steel Timber Dr, Manchaca, TX 78652","2026/02/02",1495,"2 Beds","Apartment"
"801 Steel Timber Dr, Manchaca, TX 78652","2026/02/02",1860,"3 Beds","Apartment"
"1401 S Lamar, Austin, TX 78704","2026/02/02",2099,"1 Bed","Apartment"
"1401 S Lamar, Austin, TX 78704","2026/02/02",3798,"2 Beds","Apartment"
"13460 Lyndhurst St, Austin, TX 78717","2026/02/02",1348,"1 Bed","Apartment"
"13460 Lyndhurst St, Austin, TX 78717","2026/02/02",1847,"2 Beds","Apartment"
"13460 Lyndhurst St, Austin, TX 78717","2026/02/02",2899,"3 Beds","Apartment"
"1414 E 51st St, Austin, TX 78723","2026/02/02",1931,"Studio","Apartment"
"1414 E 51st St, Austin, TX 78723","2026/02/02",2054,"1 Bed","Apartment"
