"Address","Date","Rent","Aprt_Type","Building_Type"
"123 W Imperial Ave, Las Vegas, NV 89102","2026/05/04",1706,"Studio","Apartment"
"123 W Imperial Ave, Las Vegas, NV 89102","2026/05/04",1906,"1 Bed","Apartment"
"123 W Imperial Ave, Las Vegas, NV 89102","2026/05/04",2981,"2 Beds+","Apartment"
NA,NA,NA,NA,NA
"215-219 S Water St, Henderson, NV 89015","2026/05/04",1180,"Studio","Apartment"
"215-219 S Water St, Henderson, NV 89015","2026/05/04",1360,"1 Bed","Apartment"
"215-219 S Water St, Henderson, NV 89015","2026/05/04",2644,"2 Beds+","Apartment"
"5711 W Tropicana Ave, Las Vegas, NV 89103","2026/05/04",1377,"1 Bed","Apartment"
"5711 W Tropicana Ave, Las Vegas, NV 89103","2026/05/04",1512,"2 Beds","Apartment"
"5711 W Tropicana Ave, Las Vegas, NV 89103","2026/05/04",1667,"3 Beds","Apartment"
"4201 W Rochelle Ave, Las Vegas, NV 89103","2026/05/04",1265,"1 Bed","Apartment"
"4201 W Rochelle Ave, Las Vegas, NV 89103","2026/05/04",1440,"2 Beds","Apartment"
"4650 W Oakey Blvd, Las Vegas, NV 89102","2026/05/04",1064,"1 Bed","Apartment"
"4650 W Oakey Blvd, Las Vegas, NV 89102","2026/05/04",1364,"2 Beds","Apartment"
"3240 Las Vegas Blvd N, Las Vegas, NV 89115","2026/05/04",1226,"1 Bed","Apartment"
"3240 Las Vegas Blvd N, Las Vegas, NV 89115","2026/05/04",1419,"2 Beds","Apartment"
"3240 Las Vegas Blvd N, Las Vegas, NV 89115","2026/05/04",1587,"3 Beds+","Apartment"
"4870 Nellis Oasis Ln, Las Vegas, NV 89115","2026/05/04",985,"1 Bed","Apartment"
"4870 Nellis Oasis Ln, Las Vegas, NV 89115","2026/05/04",1110,"2 Beds","Apartment"
"4870 Nellis Oasis Ln, Las Vegas, NV 89115","2026/05/04",1370,"3 Beds","Apartment"
"12656 Southern Highlands Pky, Las Vegas, NV 89141","2026/05/04",1870,"Studio","Apartment"
"12656 Southern Highlands Pky, Las Vegas, NV 89141","2026/05/04",2075,"1 Bed","Apartment"
"12656 Southern Highlands Pky, Las Vegas, NV 89141","2026/05/04",1995,"2 Beds","Apartment"
"11055 Las Vegas Blvd S, Las Vegas, NV 89183","2026/05/04",1653,"1 Bed","Apartment"
"11055 Las Vegas Blvd S, Las Vegas, NV 89183","2026/05/04",2264,"2 Beds","Apartment"
"11055 Las Vegas Blvd S, Las Vegas, NV 89183","2026/05/04",3253,"3 Beds","Apartment"
"4350 Paradise Rd, Las Vegas, NV 89169","2026/05/04",845,"",NA
"8475 Michael Cherry Ave, Las Vegas, NV 89113","2026/05/04",2175,"Studio","Apartment"
"8475 Michael Cherry Ave, Las Vegas, NV 89113","2026/05/04",2265,"1 Bed","Apartment"
"8475 Michael Cherry Ave, Las Vegas, NV 89113","2026/05/04",2965,"2 Beds+","Apartment"
"8550 W Deer Springs Way, Las Vegas, NV 89149","2026/05/04",1859,"1 Bed","Apartment"
"8550 W Deer Springs Way, Las Vegas, NV 89149","2026/05/04",2214,"2 Beds","Apartment"
"8550 W Deer Springs Way, Las Vegas, NV 89149","2026/05/04",2724,"3 Beds","Apartment"
"8888 N Grand Canyon Dr, Las Vegas, NV 89166","2026/05/04",1555,"Studio","Apartment"
"8888 N Grand Canyon Dr, Las Vegas, NV 89166","2026/05/04",1504,"1 Bed","Apartment"
"8888 N Grand Canyon Dr, Las Vegas, NV 89166","2026/05/04",2079,"2 Beds+","Apartment"
"4000 W Silverado Ranch, Las Vegas, NV 89139","2026/05/04",1610,"1 Bed","Apartment"
"4000 W Silverado Ranch, Las Vegas, NV 89139","2026/05/04",1925,"2 Beds","Apartment"
"4000 W Silverado Ranch, Las Vegas, NV 89139","2026/05/04",2470,"3 Beds","Apartment"
"6650 S Sandhill Rd, Las Vegas, NV 89120","2026/05/04",1185,"1 Bed","Apartment"
"6650 S Sandhill Rd, Las Vegas, NV 89120","2026/05/04",1500,"2 Beds","Apartment"
"6650 S Sandhill Rd, Las Vegas, NV 89120","2026/05/04",1800,"3 Beds","Apartment"
"3110 E Flamingo Rd, Las Vegas, NV 89121","2026/05/04",1110,"1 Bed","Apartment"
"3110 E Flamingo Rd, Las Vegas, NV 89121","2026/05/04",1365,"2 Beds","Apartment"
"9745 Grand Teton Dr, Las Vegas, NV 89166","2026/05/04",1355,"1 Bed","Apartment"
"9745 Grand Teton Dr, Las Vegas, NV 89166","2026/05/04",1420,"2 Beds","Apartment"
"9745 Grand Teton Dr, Las Vegas, NV 89166","2026/05/04",1795,"3 Beds","Apartment"
"4250 S Arville St, Las Vegas, NV 89103","2026/05/04",1313,"1 Bed","Apartment"
"4250 S Arville St, Las Vegas, NV 89103","2026/05/04",1378,"2 Beds","Apartment"
"4200 Paradise Rd, Las Vegas, NV 89169","2026/05/04",1227,"1 Bed","Apartment"
"4200 Paradise Rd, Las Vegas, NV 89169","2026/05/04",1521,"2 Beds","Apartment"
"6901 E Lake Mead Blvd, Las Vegas, NV 89156","2026/05/04",1239,"1 Bed","Apartment"
"6901 E Lake Mead Blvd, Las Vegas, NV 89156","2026/05/04",1424,"2 Beds","Apartment"
"6901 E Lake Mead Blvd, Las Vegas, NV 89156","2026/05/04",1790,"3 Beds","Apartment"
"3011 S Arville St, Las Vegas, NV 89102","2026/05/04",920,"2 Beds","Apartment"
"3011 S Arville St, Las Vegas, NV 89102","2026/05/04",1400,"3 Beds","Apartment"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
"511 E Sahara Ave, Las Vegas, NV 89104","2026/05/04",1195,"1 Bed","Apartment"
"511 E Sahara Ave, Las Vegas, NV 89104","2026/05/04",1350,"2 Beds","Apartment"
"1330 E Reno Ave, Las Vegas, NV 89119","2026/05/04",1099,"1 Bed","Apartment"
"1330 E Reno Ave, Las Vegas, NV 89119","2026/05/04",1356,"2 Beds","Apartment"
"7401 W Washington Ave, Las Vegas, NV 89128","2026/05/04",1280,"1 Bed","Apartment"
