"Address","Date","Rent","Aprt_Type","Building_Type"
"123 W Imperial Ave, Las Vegas, NV 89102","2026/04/01",1500,"Studio","Apartment"
"123 W Imperial Ave, Las Vegas, NV 89102","2026/04/01",1700,"1 Bed","Apartment"
"123 W Imperial Ave, Las Vegas, NV 89102","2026/04/01",2775,"2 Beds+","Apartment"
"7618 N Decatur Blvd, North Las Vegas, NV 89084","2026/04/01",1496,"1 Bed","Apartment"
"7618 N Decatur Blvd, North Las Vegas, NV 89084","2026/04/01",1875,"2 Beds","Apartment"
"7618 N Decatur Blvd, North Las Vegas, NV 89084","2026/04/01",2366,"3 Beds","Apartment"
"2705 N Rancho Dr, Las Vegas, NV 89130","2026/04/01",2165,"2 Beds","Apartment"
"2705 N Rancho Dr, Las Vegas, NV 89130","2026/04/01",2735,"3 Beds","Apartment"
"4350 Paradise Rd, Las Vegas, NV 89169","2026/04/01",835,"",NA
"8475 Michael Cherry Ave, Las Vegas, NV 89113","2026/04/01",1950,"Studio","Apartment"
"8475 Michael Cherry Ave, Las Vegas, NV 89113","2026/04/01",1950,"1 Bed","Apartment"
"8475 Michael Cherry Ave, Las Vegas, NV 89113","2026/04/01",2755,"2 Beds+","Apartment"
"8550 W Deer Springs Way, Las Vegas, NV 89149","2026/04/01",1578,"1 Bed","Apartment"
"8550 W Deer Springs Way, Las Vegas, NV 89149","2026/04/01",2157,"2 Beds","Apartment"
"8550 W Deer Springs Way, Las Vegas, NV 89149","2026/04/01",2643,"3 Beds","Apartment"
"8888 N Grand Canyon Dr, Las Vegas, NV 89166","2026/04/01",1555,"Studio","Apartment"
"8888 N Grand Canyon Dr, Las Vegas, NV 89166","2026/04/01",1660,"1 Bed","Apartment"
"8888 N Grand Canyon Dr, Las Vegas, NV 89166","2026/04/01",2079,"2 Beds+","Apartment"
"6650 S Sandhill Rd, Las Vegas, NV 89120","2026/04/01",1185,"1 Bed","Apartment"
"6650 S Sandhill Rd, Las Vegas, NV 89120","2026/04/01",1450,"2 Beds","Apartment"
"6650 S Sandhill Rd, Las Vegas, NV 89120","2026/04/01",1700,"3 Beds","Apartment"
"3110 E Flamingo Rd, Las Vegas, NV 89121","2026/04/01",1110,"1 Bed","Apartment"
"3110 E Flamingo Rd, Las Vegas, NV 89121","2026/04/01",1365,"2 Beds","Apartment"
"9745 Grand Teton Dr, Las Vegas, NV 89166","2026/04/01",1344,"1 Bed","Apartment"
"9745 Grand Teton Dr, Las Vegas, NV 89166","2026/04/01",1359,"2 Beds","Apartment"
"9745 Grand Teton Dr, Las Vegas, NV 89166","2026/04/01",1754,"3 Beds","Apartment"
"4250 S Arville St, Las Vegas, NV 89103","2026/04/01",1232,"1 Bed","Apartment"
"4250 S Arville St, Las Vegas, NV 89103","2026/04/01",1367,"2 Beds","Apartment"
"4200 Paradise Rd, Las Vegas, NV 89169","2026/04/01",1052,"1 Bed","Apartment"
"4200 Paradise Rd, Las Vegas, NV 89169","2026/04/01",1436,"2 Beds","Apartment"
"5145 Rawhide St, Las Vegas, NV 89122","2026/04/01",1443,"1 Bed","Apartment"
"5145 Rawhide St, Las Vegas, NV 89122","2026/04/01",1348,"2 Beds","Apartment"
"5145 Rawhide St, Las Vegas, NV 89122","2026/04/01",1788,"3 Beds","Apartment"
"6901 E Lake Mead Blvd, Las Vegas, NV 89156","2026/04/01",1255,"1 Bed","Apartment"
"6901 E Lake Mead Blvd, Las Vegas, NV 89156","2026/04/01",1390,"2 Beds","Apartment"
"6901 E Lake Mead Blvd, Las Vegas, NV 89156","2026/04/01",1790,"3 Beds","Apartment"
"3295 Casey Dr, Las Vegas, NV 89120","2026/04/01",1139,"1 Bed","Apartment"
