"Address","Date","Rent","Aprt_Type","Building_Type"
"13100 Margie Ln, Raleigh, NC 27603","2026/02/02",1299,"1 Bed","Apartment"
"13100 Margie Ln, Raleigh, NC 27603","2026/02/02",1590,"2 Beds","Apartment"
"13100 Margie Ln, Raleigh, NC 27603","2026/02/02",1865,"3 Beds","Apartment"
"11201 Tidewater Ln, Raleigh, NC 27614","2026/02/02",1100,"1 Bed","Apartment"
"11201 Tidewater Ln, Raleigh, NC 27614","2026/02/02",1775,"2 Beds","Apartment"
"11100 Madison Elm Ln, Raleigh, NC 27614","2026/02/02",1246,"1 Bed","Apartment"
"11100 Madison Elm Ln, Raleigh, NC 27614","2026/02/02",1718,"2 Beds","Apartment"
"15101 Royal Creek Dr, Raleigh, NC 27603","2026/02/02",1341,"1 Bed","Apartment"
"15101 Royal Creek Dr, Raleigh, NC 27603","2026/02/02",1628,"2 Beds","Apartment"
"15101 Royal Creek Dr, Raleigh, NC 27603","2026/02/02",2030,"3 Beds","Apartment"
"621 Glen Manor Trl, Knightdale, NC 27545","2026/02/02",1290,"1 Bed","Apartment"
"621 Glen Manor Trl, Knightdale, NC 27545","2026/02/02",1614,"2 Beds","Apartment"
"621 Glen Manor Trl, Knightdale, NC 27545","2026/02/02",2010,"3 Beds","Apartment"
"1250 Hitchings Way, Durham, NC 27713","2026/02/02",1418,"Studio","Apartment"
"1250 Hitchings Way, Durham, NC 27713","2026/02/02",1498,"1 Bed","Apartment"
"1250 Hitchings Way, Durham, NC 27713","2026/02/02",1823,"2 Beds+","Apartment"
"108 S Main St, Rolesville, NC 27571","2026/02/02",1480,"1 Bed","Apartment"
"108 S Main St, Rolesville, NC 27571","2026/02/02",1558,"2 Beds","Apartment"
"108 S Main St, Rolesville, NC 27571","2026/02/02",2310,"3 Beds","Apartment"
"2500 Red Bartlett Way, Raleigh, NC 27616","2026/02/02",1389,"1 Bed","Apartment"
"2500 Red Bartlett Way, Raleigh, NC 27616","2026/02/02",1799,"2 Beds","Apartment"
"2500 Red Bartlett Way, Raleigh, NC 27616","2026/02/02",2462,"3 Beds","Apartment"
"7303 Bryn Athyn Way, Raleigh, NC 27615","2026/02/02",1346,"1 Bed","Apartment"
"7303 Bryn Athyn Way, Raleigh, NC 27615","2026/02/02",1636,"2 Beds","Apartment"
"3520 Pinetree Grove Ln, Raleigh, NC 27604","2026/02/02",1417,"1 Bed","Apartment"
"3520 Pinetree Grove Ln, Raleigh, NC 27604","2026/02/02",1637,"2 Beds","Apartment"
"319 W Lenoir St, Raleigh, NC 27601","2026/02/02",1657,"Studio","Apartment"
"319 W Lenoir St, Raleigh, NC 27601","2026/02/02",1867,"1 Bed","Apartment"
"319 W Lenoir St, Raleigh, NC 27601","2026/02/02",2981,"2 Beds+","Apartment"
"6601 Roxboro St, Raleigh, NC 27616","2026/02/02",1301,"Studio","Apartment"
"6601 Roxboro St, Raleigh, NC 27616","2026/02/02",1401,"1 Bed","Apartment"
"6601 Roxboro St, Raleigh, NC 27616","2026/02/02",1646,"2 Beds+","Apartment"
"121 Kindley St, Raleigh, NC 27601","2026/02/02",1291,"Studio","Apartment"
"121 Kindley St, Raleigh, NC 27601","2026/02/02",1645,"1 Bed","Apartment"
"121 Kindley St, Raleigh, NC 27601","2026/02/02",2144,"2 Beds","Apartment"
"151 Parker Pl Dr, Raleigh, NC 27603","2026/02/02",1469,"1 Bed","Apartment"
"151 Parker Pl Dr, Raleigh, NC 27603","2026/02/02",1769,"2 Beds","Apartment"
"151 Parker Pl Dr, Raleigh, NC 27603","2026/02/02",2225,"3 Beds","Apartment"
"310 Taryn Ave, Raleigh, NC 27603","2026/02/02",1378,"1 Bed","Apartment"
"310 Taryn Ave, Raleigh, NC 27603","2026/02/02",1658,"2 Beds","Apartment"
"310 Taryn Ave, Raleigh, NC 27603","2026/02/02",1994,"3 Beds","Apartment"
"8400 Brass Mill Ln, Raleigh, NC 27617","2026/02/02",1263,"1 Bed","Apartment"
"8400 Brass Mill Ln, Raleigh, NC 27617","2026/02/02",1518,"2 Beds","Apartment"
"8400 Brass Mill Ln, Raleigh, NC 27617","2026/02/02",2108,"3 Beds","Apartment"
"3333 Melrose Club Blvd, Raleigh, NC 27603","2026/02/02",895,"2 Beds","Apartment"
"3333 Melrose Club Blvd, Raleigh, NC 27603","2026/02/02",870,"3 Beds","Apartment"
"3333 Melrose Club Blvd, Raleigh, NC 27603","2026/02/02",795,"4 Beds","Apartment"
"3105 Holston Ln, Raleigh, NC 27610","2026/02/02",1050,"1 Bed","Apartment"
"3105 Holston Ln, Raleigh, NC 27610","2026/02/02",1100,"2 Beds","Apartment"
"500 E Hargett St, Raleigh, NC 27601","2026/02/02",999,"2 Beds",NA
"1160 Auston Grove Dr, Raleigh, NC 27610","2026/02/02",1115,"1 Bed","Apartment"
"1160 Auston Grove Dr, Raleigh, NC 27610","2026/02/02",1350,"2 Beds","Apartment"
"1160 Auston Grove Dr, Raleigh, NC 27610","2026/02/02",1768,"3 Beds","Apartment"
"12203 Strickland Rd, Raleigh, NC 27613","2026/02/02",1499,"1 Bed","Apartment"
"12203 Strickland Rd, Raleigh, NC 27613","2026/02/02",1585,"2 Beds","Apartment"
"12203 Strickland Rd, Raleigh, NC 27613","2026/02/02",1899,"3 Beds","Apartment"
"3235 Trimblestone Ln, Raleigh, NC 27616","2026/02/02",1063,"1 Bed","Apartment"
"3235 Trimblestone Ln, Raleigh, NC 27616","2026/02/02",1328,"2 Beds","Apartment"
"2105 Ravenglass Pl, Raleigh, NC 27612","2026/02/02",1010,"1 Bed","Apartment"
"2105 Ravenglass Pl, Raleigh, NC 27612","2026/02/02",1270,"2 Beds","Apartment"
"9500 Muirfield Club Dr, Raleigh, NC 27615","2026/02/02",1250,"1 Bed","Apartment"
"9500 Muirfield Club Dr, Raleigh, NC 27615","2026/02/02",1455,"2 Beds","Apartment"
"9500 Muirfield Club Dr, Raleigh, NC 27615","2026/02/02",1770,"3 Beds","Apartment"
"8224 Green Lantern St, Raleigh, NC 27613","2026/02/02",1049,"1 Bed","Apartment"
