"Address","Date","Rent","Aprt_Type","Building_Type"
"13100 Margie Ln, Raleigh, NC 27603","2026/04/01",1340,"1 Bed","Apartment"
"13100 Margie Ln, Raleigh, NC 27603","2026/04/01",1630,"2 Beds","Apartment"
"13100 Margie Ln, Raleigh, NC 27603","2026/04/01",1865,"3 Beds","Apartment"
"15101 Royal Creek Dr, Raleigh, NC 27603","2026/04/01",1348,"1 Bed","Apartment"
"15101 Royal Creek Dr, Raleigh, NC 27603","2026/04/01",1728,"2 Beds","Apartment"
"15101 Royal Creek Dr, Raleigh, NC 27603","2026/04/01",2130,"3 Beds","Apartment"
"11201 Tidewater Ln, Raleigh, NC 27614","2026/04/01",1100,"1 Bed","Apartment"
"11201 Tidewater Ln, Raleigh, NC 27614","2026/04/01",1775,"2 Beds","Apartment"
"11100 Madison Elm Ln, Raleigh, NC 27614","2026/04/01",1257,"1 Bed","Apartment"
"11100 Madison Elm Ln, Raleigh, NC 27614","2026/04/01",1644,"2 Beds","Apartment"
"108 S Main St, Rolesville, NC 27571","2026/04/01",1148,"1 Bed","Apartment"
"108 S Main St, Rolesville, NC 27571","2026/04/01",1515,"2 Beds","Apartment"
"108 S Main St, Rolesville, NC 27571","2026/04/01",2310,"3 Beds","Apartment"
"621 Glen Manor Trl, Knightdale, NC 27545","2026/04/01",1290,"1 Bed","Apartment"
"621 Glen Manor Trl, Knightdale, NC 27545","2026/04/01",1614,"2 Beds","Apartment"
"621 Glen Manor Trl, Knightdale, NC 27545","2026/04/01",2010,"3 Beds","Apartment"
"1250 Hitchings Way, Durham, NC 27713","2026/04/01",1448,"Studio","Apartment"
"1250 Hitchings Way, Durham, NC 27713","2026/04/01",1473,"1 Bed","Apartment"
"1250 Hitchings Way, Durham, NC 27713","2026/04/01",1728,"2 Beds+","Apartment"
"319 W Lenoir St, Raleigh, NC 27601","2026/04/01",1863,"Studio","Apartment"
"319 W Lenoir St, Raleigh, NC 27601","2026/04/01",1897,"1 Bed","Apartment"
"319 W Lenoir St, Raleigh, NC 27601","2026/04/01",2991,"2 Beds+","Apartment"
"6601 Roxboro St, Raleigh, NC 27616","2026/04/01",1297,"Studio","Apartment"
"6601 Roxboro St, Raleigh, NC 27616","2026/04/01",1337,"1 Bed","Apartment"
"6601 Roxboro St, Raleigh, NC 27616","2026/04/01",1582,"2 Beds+","Apartment"
"121 Kindley St, Raleigh, NC 27601","2026/04/01",1486,"Studio","Apartment"
"121 Kindley St, Raleigh, NC 27601","2026/04/01",1753,"1 Bed","Apartment"
"121 Kindley St, Raleigh, NC 27601","2026/04/01",2276,"2 Beds","Apartment"
"2500 Red Bartlett Way, Raleigh, NC 27616","2026/04/01",1384,"1 Bed","Apartment"
"2500 Red Bartlett Way, Raleigh, NC 27616","2026/04/01",1862,"2 Beds","Apartment"
"2500 Red Bartlett Way, Raleigh, NC 27616","2026/04/01",2422,"3 Beds","Apartment"
"7303 Bryn Athyn Way, Raleigh, NC 27615","2026/04/01",1263,"1 Bed","Apartment"
"7303 Bryn Athyn Way, Raleigh, NC 27615","2026/04/01",1533,"2 Beds","Apartment"
"5721 Goodstone Dr, Raleigh, NC 27616","2026/04/01",1233,"Studio","Apartment"
"5721 Goodstone Dr, Raleigh, NC 27616","2026/04/01",1233,"1 Bed","Apartment"
"5721 Goodstone Dr, Raleigh, NC 27616","2026/04/01",1614,"2 Beds","Apartment"
"3520 Pinetree Grove Ln, Raleigh, NC 27604","2026/04/01",1448,"1 Bed","Apartment"
"3520 Pinetree Grove Ln, Raleigh, NC 27604","2026/04/01",1743,"2 Beds","Apartment"
"4301 Mill Village Rd, Raleigh, NC 27612","2026/04/01",1250,"1 Bed","Apartment"
"4301 Mill Village Rd, Raleigh, NC 27612","2026/04/01",1535,"2 Beds","Apartment"
"4301 Mill Village Rd, Raleigh, NC 27612","2026/04/01",2015,"3 Beds","Apartment"
"300 W Hargett St, Raleigh, NC 27601","2026/04/01",1398,"Studio","Apartment"
"300 W Hargett St, Raleigh, NC 27601","2026/04/01",1638,"1 Bed","Apartment"
"300 W Hargett St, Raleigh, NC 27601","2026/04/01",2018,"2 Beds","Apartment"
"511 Fayetteville St, Raleigh, NC 27601","2026/04/01",1297,"Studio","Apartment"
"511 Fayetteville St, Raleigh, NC 27601","2026/04/01",1541,"1 Bed","Apartment"
"511 Fayetteville St, Raleigh, NC 27601","2026/04/01",2224,"2 Beds","Apartment"
"1331 Chester Ave, Raleigh, NC 27608","2026/04/01",1395,"Studio","Apartment"
"1331 Chester Ave, Raleigh, NC 27608","2026/04/01",1486,"1 Bed","Apartment"
"1331 Chester Ave, Raleigh, NC 27608","2026/04/01",2123,"2 Beds+","Apartment"
"4710 Mint Leaf Ln, Raleigh, NC 27612","2026/04/01",1308,"1 Bed","Apartment"
"4710 Mint Leaf Ln, Raleigh, NC 27612","2026/04/01",1723,"2 Beds","Apartment"
"4710 Mint Leaf Ln, Raleigh, NC 27612","2026/04/01",1828,"3 Beds","Apartment"
"700 Corporate Center Dr, Raleigh, NC 27607","2026/04/01",1240,"Studio","Apartment"
"700 Corporate Center Dr, Raleigh, NC 27607","2026/04/01",1330,"1 Bed","Apartment"
"700 Corporate Center Dr, Raleigh, NC 27607","2026/04/01",2264,"2 Beds","Apartment"
"7900 Accent Brier Ln, Raleigh, NC 27617","2026/04/01",1379,"1 Bed","Apartment"
"7900 Accent Brier Ln, Raleigh, NC 27617","2026/04/01",1719,"2 Beds","Apartment"
"2717 Capital Blvd, Raleigh, NC 27604","2026/04/01",937,"Studio","Apartment"
"2717 Capital Blvd, Raleigh, NC 27604","2026/04/01",1115,"1 Bed","Apartment"
"151 Parker Pl Dr, Raleigh, NC 27603","2026/04/01",1349,"1 Bed","Apartment"
"151 Parker Pl Dr, Raleigh, NC 27603","2026/04/01",1649,"2 Beds","Apartment"
"151 Parker Pl Dr, Raleigh, NC 27603","2026/04/01",2225,"3 Beds","Apartment"
"310 Taryn Ave, Raleigh, NC 27603","2026/04/01",1458,"1 Bed","Apartment"
"310 Taryn Ave, Raleigh, NC 27603","2026/04/01",1753,"2 Beds","Apartment"
"310 Taryn Ave, Raleigh, NC 27603","2026/04/01",2089,"3 Beds","Apartment"
"8400 Brass Mill Ln, Raleigh, NC 27617","2026/04/01",1168,"1 Bed","Apartment"
"8400 Brass Mill Ln, Raleigh, NC 27617","2026/04/01",1443,"2 Beds","Apartment"
"8400 Brass Mill Ln, Raleigh, NC 27617","2026/04/01",1898,"3 Beds","Apartment"
"442 Jefferson Towne Dr, Raleigh, NC 27606","2026/04/01",1475,"1 Bed","Apartment"
"442 Jefferson Towne Dr, Raleigh, NC 27606","2026/04/01",1510,"2 Beds","Apartment"
"442 Jefferson Towne Dr, Raleigh, NC 27606","2026/04/01",1800,"3 Beds","Apartment"
"3105 Holston Ln, Raleigh, NC 27610","2026/04/01",1045,"1 Bed","Apartment"
"3105 Holston Ln, Raleigh, NC 27610","2026/04/01",1045,"2 Beds","Apartment"
"500 E Hargett St, Raleigh, NC 27601","2026/04/01",949,"2 Beds",NA
"1160 Auston Grove Dr, Raleigh, NC 27610","2026/04/01",1223,"1 Bed","Apartment"
"1160 Auston Grove Dr, Raleigh, NC 27610","2026/04/01",1415,"2 Beds","Apartment"
"1160 Auston Grove Dr, Raleigh, NC 27610","2026/04/01",1821,"3 Beds","Apartment"
"3235 Trimblestone Ln, Raleigh, NC 27616","2026/04/01",1084,"1 Bed","Apartment"
"3235 Trimblestone Ln, Raleigh, NC 27616","2026/04/01",1435,"2 Beds","Apartment"
"2105 Ravenglass Pl, Raleigh, NC 27612","2026/04/01",1040,"1 Bed","Apartment"
"2105 Ravenglass Pl, Raleigh, NC 27612","2026/04/01",1270,"2 Beds","Apartment"
"9500 Muirfield Club Dr, Raleigh, NC 27615","2026/04/01",1250,"1 Bed","Apartment"
"9500 Muirfield Club Dr, Raleigh, NC 27615","2026/04/01",1455,"2 Beds","Apartment"
"9500 Muirfield Club Dr, Raleigh, NC 27615","2026/04/01",1770,"3 Beds","Apartment"
"2450 Centennial Ridge Way, Raleigh, NC 27603","2026/04/01",719,"3 Beds",NA
"218 Southport Dr, Morrisville, NC 27560","2026/04/01",1523,"Studio","Apartment"
"218 Southport Dr, Morrisville, NC 27560","2026/04/01",1599,"1 Bed","Apartment"
"218 Southport Dr, Morrisville, NC 27560","2026/04/01",2349,"2 Beds+","Apartment"
"2400 Sanders Ave, Durham, NC 27703","2026/04/01",1300,"1 Bed","Apartment"
"2400 Sanders Ave, Durham, NC 27703","2026/04/01",1625,"2 Beds","Apartment"
"2400 Sanders Ave, Durham, NC 27703","2026/04/01",2130,"3 Beds","Apartment"
"341 Sugar Magnolia Ln, Knightdale, NC 27545","2026/04/01",1295,"1 Bed","Apartment"
"341 Sugar Magnolia Ln, Knightdale, NC 27545","2026/04/01",1695,"2 Beds","Apartment"
"485 Traebert Cir, Knightdale, NC 27545","2026/04/01",1255,"1 Bed","Apartment"
"485 Traebert Cir, Knightdale, NC 27545","2026/04/01",1425,"2 Beds","Apartment"
"485 Traebert Cir, Knightdale, NC 27545","2026/04/01",1895,"3 Beds","Apartment"
"1030 Element Cir, Garner, NC 27529","2026/04/01",1359,"1 Bed","Apartment"
"1030 Element Cir, Garner, NC 27529","2026/04/01",1674,"2 Beds","Apartment"
"2015 Watchorn St, Durham, NC 27703","2026/04/01",1299,"Studio","Apartment"
"2015 Watchorn St, Durham, NC 27703","2026/04/01",1499,"1 Bed","Apartment"
"2015 Watchorn St, Durham, NC 27703","2026/04/01",2100,"2 Beds+","Apartment"
"457 Stone Monument Dr, Wake Forest, NC 27587","2026/04/01",1205,"1 Bed","Apartment"
"457 Stone Monument Dr, Wake Forest, NC 27587","2026/04/01",1395,"2 Beds","Apartment"
"457 Stone Monument Dr, Wake Forest, NC 27587","2026/04/01",1755,"3 Beds","Apartment"
"921 Mendocino St, Wake Forest, NC 27587","2026/04/01",1349,"1 Bed","Apartment"
"921 Mendocino St, Wake Forest, NC 27587","2026/04/01",1714,"2 Beds","Apartment"
"921 Mendocino St, Wake Forest, NC 27587","2026/04/01",2270,"3 Beds","Apartment"
"514 Pleasant Dr, Durham, NC 27703","2026/04/01",1286,"1 Bed","Apartment"
"514 Pleasant Dr, Durham, NC 27703","2026/04/01",1614,"2 Beds","Apartment"
"514 Pleasant Dr, Durham, NC 27703","2026/04/01",1864,"3 Beds","Apartment"
"500 Abberly Crest Blvd, Garner, NC 27529","2026/04/01",1156,"1 Bed","Apartment"
"500 Abberly Crest Blvd, Garner, NC 27529","2026/04/01",1421,"2 Beds","Apartment"
"500 Abberly Crest Blvd, Garner, NC 27529","2026/04/01",1599,"3 Beds","Apartment"
"400 Stone Lion Dr, Durham, NC 27703","2026/04/01",1123,"Studio","Apartment"
"400 Stone Lion Dr, Durham, NC 27703","2026/04/01",1243,"1 Bed","Apartment"
"400 Stone Lion Dr, Durham, NC 27703","2026/04/01",1443,"2 Beds+","Apartment"
