"Address","Date","Rent","Aprt_Type","Building_Type"
"13100 Margie Ln, Raleigh, NC 27603","2026/06/02",1223,"1 Bed","Apartment"
"13100 Margie Ln, Raleigh, NC 27603","2026/06/02",1670,"2 Beds","Apartment"
"13100 Margie Ln, Raleigh, NC 27603","2026/06/02",1650,"3 Beds","Apartment"
"821 Hanbury Wy, Raleigh, NC 27607","2026/06/02",1426,"1 Bed","Apartment"
"821 Hanbury Wy, Raleigh, NC 27607","2026/06/02",1920,"2 Beds","Apartment"
"821 Hanbury Wy, Raleigh, NC 27607","2026/06/02",2671,"3 Beds","Apartment"
"7100 Homestead Heights Ln, Raleigh, NC 27616","2026/06/02",1397,"1 Bed","Apartment"
"7100 Homestead Heights Ln, Raleigh, NC 27616","2026/06/02",1872,"2 Beds","Apartment"
"7100 Homestead Heights Ln, Raleigh, NC 27616","2026/06/02",2272,"3 Beds","Apartment"
"11100 Madison Elm Ln, Raleigh, NC 27614","2026/06/02",1388,"1 Bed","Apartment"
"11100 Madison Elm Ln, Raleigh, NC 27614","2026/06/02",1605,"2 Beds","Apartment"
"15101 Royal Creek Dr, Raleigh, NC 27603","2026/06/02",1364,"1 Bed","Apartment"
"15101 Royal Creek Dr, Raleigh, NC 27603","2026/06/02",1735,"2 Beds","Apartment"
"15101 Royal Creek Dr, Raleigh, NC 27603","2026/06/02",2192,"3 Beds","Apartment"
"11201 Tidewater Ln, Raleigh, NC 27614","2026/06/02",1200,"1 Bed","Apartment"
"11201 Tidewater Ln, Raleigh, NC 27614","2026/06/02",1875,"2 Beds","Apartment"
"1250 Hitchings Way, Durham, NC 27713","2026/06/02",1513,"Studio","Apartment"
"1250 Hitchings Way, Durham, NC 27713","2026/06/02",1518,"1 Bed","Apartment"
"1250 Hitchings Way, Durham, NC 27713","2026/06/02",2008,"2 Beds+","Apartment"
"108 S Main St, Rolesville, NC 27571","2026/06/02",1779,"2 Beds+",NA
"621 Glen Manor Trl, Knightdale, NC 27545","2026/06/02",1290,"1 Bed","Apartment"
"621 Glen Manor Trl, Knightdale, NC 27545","2026/06/02",1630,"2 Beds","Apartment"
"621 Glen Manor Trl, Knightdale, NC 27545","2026/06/02",1914,"3 Beds","Apartment"
"442 Jefferson Towne Dr, Raleigh, NC 27606","2026/06/02",1548,"1 Bed","Apartment"
"442 Jefferson Towne Dr, Raleigh, NC 27606","2026/06/02",1658,"2 Beds","Apartment"
"442 Jefferson Towne Dr, Raleigh, NC 27606","2026/06/02",2223,"3 Beds","Apartment"
"5721 Goodstone Dr, Raleigh, NC 27616","2026/06/02",1328,"1 Bed","Apartment"
"5721 Goodstone Dr, Raleigh, NC 27616","2026/06/02",1570,"2 Beds","Apartment"
NA,NA,NA,NA,NA
"319 W Lenoir St, Raleigh, NC 27601","2026/06/02",1709,"Studio","Apartment"
"319 W Lenoir St, Raleigh, NC 27601","2026/06/02",1868,"1 Bed","Apartment"
"319 W Lenoir St, Raleigh, NC 27601","2026/06/02",2400,"2 Beds+","Apartment"
"6601 Roxboro St, Raleigh, NC 27616","2026/06/02",1305,"Studio","Apartment"
"6601 Roxboro St, Raleigh, NC 27616","2026/06/02",1340,"1 Bed","Apartment"
"6601 Roxboro St, Raleigh, NC 27616","2026/06/02",1582,"2 Beds+","Apartment"
"121 Kindley St, Raleigh, NC 27601","2026/06/02",1504,"Studio","Apartment"
"121 Kindley St, Raleigh, NC 27601","2026/06/02",1738,"1 Bed","Apartment"
"121 Kindley St, Raleigh, NC 27601","2026/06/02",2129,"2 Beds","Apartment"
"2500 Red Bartlett Way, Raleigh, NC 27616","2026/06/02",1390,"1 Bed","Apartment"
"2500 Red Bartlett Way, Raleigh, NC 27616","2026/06/02",1803,"2 Beds","Apartment"
"2500 Red Bartlett Way, Raleigh, NC 27616","2026/06/02",2293,"3 Beds","Apartment"
"3105 Holston Ln, Raleigh, NC 27610","2026/06/02",1065,"1 Bed","Apartment"
"3105 Holston Ln, Raleigh, NC 27610","2026/06/02",1170,"2 Beds","Apartment"
"1160 Auston Grove Dr, Raleigh, NC 27610","2026/06/02",1182,"1 Bed","Apartment"
"1160 Auston Grove Dr, Raleigh, NC 27610","2026/06/02",1430,"2 Beds","Apartment"
"1160 Auston Grove Dr, Raleigh, NC 27610","2026/06/02",1864,"3 Beds","Apartment"
"3235 Trimblestone Ln, Raleigh, NC 27616","2026/06/02",1185,"1 Bed","Apartment"
"3235 Trimblestone Ln, Raleigh, NC 27616","2026/06/02",1438,"2 Beds","Apartment"
"2105 Ravenglass Pl, Raleigh, NC 27612","2026/06/02",979,"1 Bed","Apartment"
"2105 Ravenglass Pl, Raleigh, NC 27612","2026/06/02",1240,"2 Beds","Apartment"
"9500 Muirfield Club Dr, Raleigh, NC 27615","2026/06/02",1260,"1 Bed","Apartment"
"9500 Muirfield Club Dr, Raleigh, NC 27615","2026/06/02",1510,"2 Beds","Apartment"
"9500 Muirfield Club Dr, Raleigh, NC 27615","2026/06/02",1830,"3 Beds","Apartment"
"2450 Centennial Ridge Way, Raleigh, NC 27603","2026/06/02",719,"3 Beds",NA
"1300 Tribute Center Dr, Raleigh, NC 27612","2026/06/02",1163,"Studio","Apartment"
"1300 Tribute Center Dr, Raleigh, NC 27612","2026/06/02",1141,"1 Bed","Apartment"
"1300 Tribute Center Dr, Raleigh, NC 27612","2026/06/02",1426,"2 Beds","Apartment"
"804-817 Mcmakin St, Raleigh, NC 27610","2026/06/02",1099,"2 Beds","Apartment"
"804-817 Mcmakin St, Raleigh, NC 27610","2026/06/02",1299,"3 Beds","Apartment"
"511 Fayetteville St, Raleigh, NC 27601","2026/06/02",1253,"Studio","Apartment"
"511 Fayetteville St, Raleigh, NC 27601","2026/06/02",1524,"1 Bed","Apartment"
"511 Fayetteville St, Raleigh, NC 27601","2026/06/02",2495,"2 Beds","Apartment"
"4710 Mint Leaf Ln, Raleigh, NC 27612","2026/06/02",1283,"1 Bed","Apartment"
"4710 Mint Leaf Ln, Raleigh, NC 27612","2026/06/02",1843,"2 Beds","Apartment"
"4710 Mint Leaf Ln, Raleigh, NC 27612","2026/06/02",1993,"3 Beds","Apartment"
"700 Corporate Center Dr, Raleigh, NC 27607","2026/06/02",1468,"Studio","Apartment"
"700 Corporate Center Dr, Raleigh, NC 27607","2026/06/02",1416,"1 Bed","Apartment"
"700 Corporate Center Dr, Raleigh, NC 27607","2026/06/02",2085,"2 Beds","Apartment"
"7900 Accent Brier Ln, Raleigh, NC 27617","2026/06/02",1379,"1 Bed","Apartment"
"7900 Accent Brier Ln, Raleigh, NC 27617","2026/06/02",1719,"2 Beds","Apartment"
"151 Parker Pl Dr, Raleigh, NC 27603","2026/06/02",1469,"1 Bed","Apartment"
