"Address","Date","Rent","Aprt_Type","Building_Type"
"1777 Columbia Rd NW, Washington, DC 20009","2026/02/02",1901,"Studio","Apartment"
"1777 Columbia Rd NW, Washington, DC 20009","2026/02/02",2225,"1 Bed","Apartment"
"800 Kenilworth Ave NE, Washington, DC 20019","2026/02/02",1763,"1 Bed","Apartment"
"800 Kenilworth Ave NE, Washington, DC 20019","2026/02/02",2112,"2 Beds","Apartment"
"800 Kenilworth Ave NE, Washington, DC 20019","2026/02/02",2424,"3 Beds","Apartment"
"2323 Pennsylvania Ave SE, Washington, DC 20020","2026/02/02",1781,"1 Bed","Apartment"
"2323 Pennsylvania Ave SE, Washington, DC 20020","2026/02/02",2128,"2 Beds","Apartment"
"2228 Martin Luther King Jr Ave SE, Washington, DC 20020","2026/02/02",1784,"2 Beds",NA
"8750 Georgia Ave, Silver Spring, MD 20910","2026/02/02",1250,"Studio","Apartment"
"8750 Georgia Ave, Silver Spring, MD 20910","2026/02/02",1575,"1 Bed","Apartment"
"8750 Georgia Ave, Silver Spring, MD 20910","2026/02/02",2050,"2 Beds","Apartment"
"3636 16th St NW, Washington, DC 20010","2026/02/02",1265,"Studio","Apartment"
"3636 16th St NW, Washington, DC 20010","2026/02/02",1954,"1 Bed","Apartment"
"1676 Maryland Ave NE, Washington, DC 20002","2026/02/02",1324,"Studio","Apartment"
"1676 Maryland Ave NE, Washington, DC 20002","2026/02/02",1530,"1 Bed","Apartment"
"1676 Maryland Ave NE, Washington, DC 20002","2026/02/02",1793,"2 Beds","Apartment"
"1240 3rd St NE, Washington, DC 20002","2026/02/02",1819,"Studio","Apartment"
"1240 3rd St NE, Washington, DC 20002","2026/02/02",2134,"1 Bed","Apartment"
"1240 3rd St NE, Washington, DC 20002","2026/02/02",3311,"2 Beds+","Apartment"
"44 Banner Ln, Washington, DC 20001","2026/02/02",2149,"Studio","Apartment"
"44 Banner Ln, Washington, DC 20001","2026/02/02",1795,"1 Bed","Apartment"
"44 Banner Ln, Washington, DC 20001","2026/02/02",2685,"2 Beds+","Apartment"
"300 12th St SW, Washington, DC 20024","2026/02/02",2029,"Studio","Apartment"
"300 12th St SW, Washington, DC 20024","2026/02/02",2261,"1 Bed","Apartment"
"300 12th St SW, Washington, DC 20024","2026/02/02",3438,"2 Beds+","Apartment"
"7 M St NE, Washington, DC 20002","2026/02/02",1529,"Studio","Apartment"
"7 M St NE, Washington, DC 20002","2026/02/02",1736,"1 Bed","Apartment"
"7 M St NE, Washington, DC 20002","2026/02/02",1908,"2 Beds+","Apartment"
"113 Potomac Ave SW, Washington, DC 20024","2026/02/02",2154,"Studio","Apartment"
"113 Potomac Ave SW, Washington, DC 20024","2026/02/02",2587,"1 Bed","Apartment"
"113 Potomac Ave SW, Washington, DC 20024","2026/02/02",2994,"2 Beds+","Apartment"
"1425 New York Ave NW, Washington, DC 20005","2026/02/02",2852,"Studio","Apartment"
"1425 New York Ave NW, Washington, DC 20005","2026/02/02",3482,"1 Bed","Apartment"
"1425 New York Ave NW, Washington, DC 20005","2026/02/02",3964,"2 Beds","Apartment"
"2650 Woodley Rd NW, Washington, DC 20008","2026/02/02",3230,"1 Bed","Apartment"
"2650 Woodley Rd NW, Washington, DC 20008","2026/02/02",5375,"2 Beds","Apartment"
"2650 Woodley Rd NW, Washington, DC 20008","2026/02/02",7660,"3 Beds","Apartment"
"2601 Calvert St NW, Washington, DC 20008","2026/02/02",1991,"Studio","Apartment"
"2601 Calvert St NW, Washington, DC 20008","2026/02/02",2436,"1 Bed","Apartment"
"2601 Calvert St NW, Washington, DC 20008","2026/02/02",4600,"2 Beds","Apartment"
"4000 Massachusetts Ave NW, Washington, DC 20016","2026/02/02",1515,"Studio","Apartment"
"4000 Massachusetts Ave NW, Washington, DC 20016","2026/02/02",1900,"1 Bed","Apartment"
"4000 Massachusetts Ave NW, Washington, DC 20016","2026/02/02",2600,"2 Beds","Apartment"
"713 Lamont St NW, Washington, DC 20010","2026/02/02",1701,"Studio","Apartment"
"713 Lamont St NW, Washington, DC 20010","2026/02/02",2116,"1 Bed","Apartment"
"713 Lamont St NW, Washington, DC 20010","2026/02/02",3367,"2 Beds","Apartment"
"2400 14th St NW, Washington, DC 20009","2026/02/02",1917,"Studio","Apartment"
"2400 14th St NW, Washington, DC 20009","2026/02/02",2261,"1 Bed","Apartment"
"2400 14th St NW, Washington, DC 20009","2026/02/02",3680,"2 Beds","Apartment"
"1445 P St NW, Washington, DC 20005","2026/02/02",2270,"Studio","Apartment"
"1445 P St NW, Washington, DC 20005","2026/02/02",3205,"1 Bed","Apartment"
"1445 P St NW, Washington, DC 20005","2026/02/02",3660,"2 Beds","Apartment"
"1234 Massachusetts Ave NW, Washington, DC 20005","2026/02/02",1650,"Studio","Apartment"
"1234 Massachusetts Ave NW, Washington, DC 20005","2026/02/02",1900,"1 Bed","Apartment"
"1234 Massachusetts Ave NW, Washington, DC 20005","2026/02/02",3129,"2 Beds","Apartment"
"1200 14th St NW, Washington, DC 20005","2026/02/02",2179,"Studio","Apartment"
"1200 14th St NW, Washington, DC 20005","2026/02/02",2894,"1 Bed","Apartment"
"1200 14th St NW, Washington, DC 20005","2026/02/02",4199,"2 Beds","Apartment"
"2303 14th St NW, Washington, DC 20009","2026/02/02",2197,"Studio","Apartment"
"2303 14th St NW, Washington, DC 20009","2026/02/02",2195,"1 Bed","Apartment"
"2303 14th St NW, Washington, DC 20009","2026/02/02",3799,"2 Beds","Apartment"
"1301 M St NW, Washington, DC 20005","2026/02/02",2833,"1 Bed","Apartment"
"1301 M St NW, Washington, DC 20005","2026/02/02",3538,"2 Beds","Apartment"
"1301 M St NW, Washington, DC 20005","2026/02/02",6297,"3 Beds","Apartment"
"301 M St SW, Washington, DC 20024","2026/02/02",1899,"Studio","Apartment"
"301 M St SW, Washington, DC 20024","2026/02/02",2040,"1 Bed","Apartment"
"301 M St SW, Washington, DC 20024","2026/02/02",2871,"2 Beds","Apartment"
"2800 Quebec St NW, Washington, DC 20008","2026/02/02",1548,"Studio","Apartment"
"2800 Quebec St NW, Washington, DC 20008","2026/02/02",2095,"1 Bed","Apartment"
"1255 25th St NW, Washington, DC 20037","2026/02/02",2640,"Studio","Apartment"
"1255 25th St NW, Washington, DC 20037","2026/02/02",3365,"1 Bed","Apartment"
"1255 25th St NW, Washington, DC 20037","2026/02/02",6085,"2 Beds","Apartment"
"2 M St NE, Washington, DC 20002","2026/02/02",1600,"Studio","Apartment"
"2 M St NE, Washington, DC 20002","2026/02/02",1850,"1 Bed","Apartment"
"2 M St NE, Washington, DC 20002","2026/02/02",3110,"2 Beds","Apartment"
"907 6th St SW, Washington, DC 20024","2026/02/02",1945,"Studio","Apartment"
"907 6th St SW, Washington, DC 20024","2026/02/02",2008,"1 Bed","Apartment"
"907 6th St SW, Washington, DC 20024","2026/02/02",2836,"2 Beds","Apartment"
"4201 Massachusetts Ave NW, Washington, DC 20016","2026/02/02",1440,"Studio","Apartment"
"4201 Massachusetts Ave NW, Washington, DC 20016","2026/02/02",1625,"1 Bed","Apartment"
"4201 Massachusetts Ave NW, Washington, DC 20016","2026/02/02",2850,"2 Beds","Apartment"
"150 I St SE, Washington, DC 20003","2026/02/02",1875,"Studio","Apartment"
"150 I St SE, Washington, DC 20003","2026/02/02",2296,"1 Bed","Apartment"
"150 I St SE, Washington, DC 20003","2026/02/02",3226,"2 Beds","Apartment"
"440 Penn St NE, Washington, DC 20002","2026/02/02",2077,"1 Bed","Apartment"
"440 Penn St NE, Washington, DC 20002","2026/02/02",3453,"2 Beds","Apartment"
"440 Penn St NE, Washington, DC 20002","2026/02/02",5784,"3 Beds","Apartment"
"4000 Wisconsin Ave NW, Washington, DC 20016","2026/02/02",2406,"1 Bed","Apartment"
"4000 Wisconsin Ave NW, Washington, DC 20016","2026/02/02",3750,"2 Beds","Apartment"
"4000 Wisconsin Ave NW, Washington, DC 20016","2026/02/02",8058,"3 Beds","Apartment"
"1701 H St NE, Washington, DC 20002","2026/02/02",1720,"Studio","Apartment"
"1701 H St NE, Washington, DC 20002","2026/02/02",1667,"1 Bed","Apartment"
"1701 H St NE, Washington, DC 20002","2026/02/02",3340,"2 Beds","Apartment"
"630 Kenilworth Ter NE, Washington, DC 20019","2026/02/02",1625,"Studio","Apartment"
"630 Kenilworth Ter NE, Washington, DC 20019","2026/02/02",1575,"1 Bed","Apartment"
"630 Kenilworth Ter NE, Washington, DC 20019","2026/02/02",2460,"2 Beds","Apartment"
"1224 M St NW, Washington, DC 20005","2026/02/02",2395,"1 Bed","Apartment"
"1224 M St NW, Washington, DC 20005","2026/02/02",4075,"2 Beds","Apartment"
"1700 H St NE, Washington, DC 20002","2026/02/02",1415,"Studio","Apartment"
"1700 H St NE, Washington, DC 20002","2026/02/02",1720,"1 Bed","Apartment"
"1700 H St NE, Washington, DC 20002","2026/02/02",2725,"2 Beds","Apartment"
"600 Howard Rd SE, Washington, DC 20020","2026/02/02",1664,"Studio","Apartment"
"600 Howard Rd SE, Washington, DC 20020","2026/02/02",2152,"1 Bed","Apartment"
"600 Howard Rd SE, Washington, DC 20020","2026/02/02",4171,"2 Beds","Apartment"
"650 Howard Rd SE, Washington, DC 20020","2026/02/02",1607,"Studio","Apartment"
"650 Howard Rd SE, Washington, DC 20020","2026/02/02",2097,"1 Bed","Apartment"
"650 Howard Rd SE, Washington, DC 20020","2026/02/02",4273,"2 Beds","Apartment"
"733 15th St NW, Washington, DC 20005","2026/02/02",2260,"Studio","Apartment"
"733 15th St NW, Washington, DC 20005","2026/02/02",2710,"1 Bed","Apartment"
"733 15th St NW, Washington, DC 20005","2026/02/02",4350,"2 Beds","Apartment"
"801 15th St S, Arlington, VA 22202","2026/02/02",1891,"Studio","Apartment"
"801 15th St S, Arlington, VA 22202","2026/02/02",1899,"1 Bed","Apartment"
"801 15th St S, Arlington, VA 22202","2026/02/02",2896,"2 Beds","Apartment"
"1600 S Eads St, Arlington, VA 22202","2026/02/02",1985,"Studio","Apartment"
"1600 S Eads St, Arlington, VA 22202","2026/02/02",2311,"1 Bed","Apartment"
"1600 S Eads St, Arlington, VA 22202","2026/02/02",3120,"2 Beds+","Apartment"
"5443 16th Ave, Hyattsville, MD 20782","2026/02/02",1262,"Studio","Apartment"
"5443 16th Ave, Hyattsville, MD 20782","2026/02/02",1262,"1 Bed","Apartment"
"5443 16th Ave, Hyattsville, MD 20782","2026/02/02",1583,"2 Beds","Apartment"
"4300 Langston Blvd, Arlington, VA 22207","2026/02/02",1922,"Studio","Apartment"
"4300 Langston Blvd, Arlington, VA 22207","2026/02/02",2024,"1 Bed","Apartment"
"4300 Langston Blvd, Arlington, VA 22207","2026/02/02",2556,"2 Beds+","Apartment"
"1550 N Clarendon Blvd, Arlington, VA 22209","2026/02/02",2348,"1 Bed","Apartment"
"1550 N Clarendon Blvd, Arlington, VA 22209","2026/02/02",3467,"2 Beds","Apartment"
"1221-1331 S Eads St, Arlington, VA 22202","2026/02/02",2072,"Studio","Apartment"
"1221-1331 S Eads St, Arlington, VA 22202","2026/02/02",2424,"1 Bed","Apartment"
"1221-1331 S Eads St, Arlington, VA 22202","2026/02/02",2937,"2 Beds","Apartment"
"1215 N Fayette St, Alexandria, VA 22314","2026/02/02",2295,"1 Bed","Apartment"
"1215 N Fayette St, Alexandria, VA 22314","2026/02/02",3120,"2 Beds","Apartment"
"5685 Little Branch Run, Hyattsville, MD 20782","2026/02/02",1765,"Studio","Apartment"
"5685 Little Branch Run, Hyattsville, MD 20782","2026/02/02",1864,"1 Bed","Apartment"
"5685 Little Branch Run, Hyattsville, MD 20782","2026/02/02",2191,"2 Beds+","Apartment"
"1002 Kennebec St, Oxon Hill, MD 20745","2026/02/02",1200,"Studio","Apartment"
"1002 Kennebec St, Oxon Hill, MD 20745","2026/02/02",1385,"1 Bed","Apartment"
"1002 Kennebec St, Oxon Hill, MD 20745","2026/02/02",1336,"2 Beds+","Apartment"
"180 High Park Ln, Silver Spring, MD 20910","2026/02/02",1828,"Studio","Apartment"
"180 High Park Ln, Silver Spring, MD 20910","2026/02/02",2097,"1 Bed","Apartment"
"180 High Park Ln, Silver Spring, MD 20910","2026/02/02",2975,"2 Beds","Apartment"
"1401 Blair Mill Rd, Silver Spring, MD 20910","2026/02/02",1452,"Studio","Apartment"
"1401 Blair Mill Rd, Silver Spring, MD 20910","2026/02/02",1739,"1 Bed","Apartment"
"1401 Blair Mill Rd, Silver Spring, MD 20910","2026/02/02",1958,"2 Beds+","Apartment"
"5400 Livingston Rd, Oxon Hill, MD 20745","2026/02/02",1325,"1 Bed","Apartment"
"5400 Livingston Rd, Oxon Hill, MD 20745","2026/02/02",1450,"2 Beds","Apartment"
"5400 Livingston Rd, Oxon Hill, MD 20745","2026/02/02",1890,"3 Beds","Apartment"
"3103-3107 Good Hope Ave, Temple Hills, MD 20748","2026/02/02",1504,"Studio","Apartment"
"3103-3107 Good Hope Ave, Temple Hills, MD 20748","2026/02/02",1884,"1 Bed","Apartment"
"3103-3107 Good Hope Ave, Temple Hills, MD 20748","2026/02/02",2183,"2 Beds+","Apartment"
"801-901 H St NE, Washington, DC 20002","2026/02/02",1635,"Studio","Apartment"
"801-901 H St NE, Washington, DC 20002","2026/02/02",1875,"1 Bed","Apartment"
"801-901 H St NE, Washington, DC 20002","2026/02/02",2585,"2 Beds","Apartment"
"35 E St NW, Washington, DC 20001","2026/02/02",1475,"Studio","Apartment"
"35 E St NW, Washington, DC 20001","2026/02/02",1999,"1 Bed","Apartment"
"1111 New Jersey Ave SE, Washington, DC 20003","2026/02/02",1723,"Studio","Apartment"
"1111 New Jersey Ave SE, Washington, DC 20003","2026/02/02",2119,"1 Bed","Apartment"
"1111 New Jersey Ave SE, Washington, DC 20003","2026/02/02",3479,"2 Beds","Apartment"
"64 H St SW, Washington, DC 20024","2026/02/02",1911,"Studio","Apartment"
"64 H St SW, Washington, DC 20024","2026/02/02",1976,"1 Bed","Apartment"
"64 H St SW, Washington, DC 20024","2026/02/02",2755,"2 Beds","Apartment"
"1011 4th St NW, Washington, DC 20001","2026/02/02",1699,"Studio","Apartment"
"1011 4th St NW, Washington, DC 20001","2026/02/02",1803,"1 Bed","Apartment"
"1011 4th St NW, Washington, DC 20001","2026/02/02",3844,"2 Beds","Apartment"
"625 H St NE, Washington, DC 20002","2026/02/02",1612,"Studio","Apartment"
"625 H St NE, Washington, DC 20002","2026/02/02",1896,"1 Bed","Apartment"
"625 H St NE, Washington, DC 20002","2026/02/02",2969,"2 Beds","Apartment"
"3460 14th St NW, Washington, DC 20010","2026/02/02",1720,"Studio","Apartment"
"3460 14th St NW, Washington, DC 20010","2026/02/02",2066,"1 Bed","Apartment"
"3460 14th St NW, Washington, DC 20010","2026/02/02",2992,"2 Beds","Apartment"
"1920-1934 14Th St NW, Washington, DC 20009","2026/02/02",2046,"Studio","Apartment"
"1920-1934 14Th St NW, Washington, DC 20009","2026/02/02",2353,"1 Bed","Apartment"
"1920-1934 14Th St NW, Washington, DC 20009","2026/02/02",3284,"2 Beds","Apartment"
"1315 W St NW, Washington, DC 20009","2026/02/02",2189,"Studio","Apartment"
"1315 W St NW, Washington, DC 20009","2026/02/02",2568,"1 Bed","Apartment"
"1315 W St NW, Washington, DC 20009","2026/02/02",3853,"2 Beds","Apartment"
"82 I St SE, Washington, DC 20003","2026/02/02",1791,"Studio","Apartment"
"82 I St SE, Washington, DC 20003","2026/02/02",2497,"1 Bed","Apartment"
"82 I St SE, Washington, DC 20003","2026/02/02",3626,"2 Beds","Apartment"
"900 7th St SW, Washington, DC 20024","2026/02/02",1771,"Studio","Apartment"
"900 7th St SW, Washington, DC 20024","2026/02/02",1933,"1 Bed","Apartment"
"1401 Pennsylvania Ave SE, Washington, DC 20003","2026/02/02",1567,"Studio","Apartment"
"1401 Pennsylvania Ave SE, Washington, DC 20003","2026/02/02",1921,"1 Bed","Apartment"
"465 M St SW, Washington, DC 20024","2026/02/02",1586,"Studio","Apartment"
"465 M St SW, Washington, DC 20024","2026/02/02",1677,"1 Bed","Apartment"
"465 M St SW, Washington, DC 20024","2026/02/02",3295,"2 Beds","Apartment"
"1350 E ST SE, Washington, DC 20003","2026/02/02",1709,"Studio","Apartment"
"1350 E ST SE, Washington, DC 20003","2026/02/02",1810,"1 Bed","Apartment"
"1350 E ST SE, Washington, DC 20003","2026/02/02",2695,"2 Beds","Apartment"
"1900 Half St SW, Washington, DC 20002","2026/02/02",1412,"Studio","Apartment"
"1900 Half St SW, Washington, DC 20002","2026/02/02",1800,"1 Bed","Apartment"
"1900 Half St SW, Washington, DC 20002","2026/02/02",2928,"2 Beds+","Apartment"
"2607 Reed St NE, Washington, DC 20018","2026/02/02",1731,"Studio","Apartment"
"2607 Reed St NE, Washington, DC 20018","2026/02/02",1826,"1 Bed","Apartment"
"2607 Reed St NE, Washington, DC 20018","2026/02/02",2889,"2 Beds","Apartment"
"202 Florida Ave NE, Washington, DC 20002","2026/02/02",1952,"Studio","Apartment"
"202 Florida Ave NE, Washington, DC 20002","2026/02/02",2053,"1 Bed","Apartment"
"202 Florida Ave NE, Washington, DC 20002","2026/02/02",2857,"2 Beds","Apartment"
"20 Ridge Square NW, Washington, DC 20016","2026/02/02",2249,"Studio","Apartment"
"20 Ridge Square NW, Washington, DC 20016","2026/02/02",2366,"1 Bed","Apartment"
"20 Ridge Square NW, Washington, DC 20016","2026/02/02",3693,"2 Beds+","Apartment"
NA,NA,NA,NA,NA
"40 Patterson St NE, Washington, DC 20002","2026/02/02",1748,"Studio","Apartment"
"40 Patterson St NE, Washington, DC 20002","2026/02/02",1957,"1 Bed","Apartment"
"40 Patterson St NE, Washington, DC 20002","2026/02/02",2533,"2 Beds","Apartment"
"1155 Dahlia St NW, Washington, DC 20012","2026/02/02",1650,"2 Beds","Apartment"
"1155 Dahlia St NW, Washington, DC 20012","2026/02/02",950,"3 Beds","Apartment"
"1155 Dahlia St NW, Washington, DC 20012","2026/02/02",950,"4 Beds+","Apartment"
"1320 4th St NE, Washington, DC 20002","2026/02/02",1900,"1 Bed","Apartment"
"1320 4th St NE, Washington, DC 20002","2026/02/02",3042,"2 Beds","Apartment"
"853 New Jersey Ave SE, Washington, DC 20003","2026/02/02",1900,"Studio","Apartment"
"853 New Jersey Ave SE, Washington, DC 20003","2026/02/02",2198,"1 Bed","Apartment"
"853 New Jersey Ave SE, Washington, DC 20003","2026/02/02",3152,"2 Beds","Apartment"
"801 New Jersey Ave NW, Washington, DC 20001","2026/02/02",1905,"Studio","Apartment"
"801 New Jersey Ave NW, Washington, DC 20001","2026/02/02",1985,"1 Bed","Apartment"
"801 New Jersey Ave NW, Washington, DC 20001","2026/02/02",3195,"2 Beds","Apartment"
"2000 2nd St SW, Washington, DC 20024","2026/02/02",1906,"Studio","Apartment"
"2000 2nd St SW, Washington, DC 20024","2026/02/02",2196,"1 Bed","Apartment"
"2000 2nd St SW, Washington, DC 20024","2026/02/02",4114,"2 Beds","Apartment"
"1111 20th St NW, Washington, DC 20036","2026/02/02",2543,"Studio","Apartment"
"1111 20th St NW, Washington, DC 20036","2026/02/02",3269,"1 Bed","Apartment"
"1111 20th St NW, Washington, DC 20036","2026/02/02",5912,"2 Beds","Apartment"
"5300 Wisconsin Ave NW, Washington, DC 20015","2026/02/02",2558,"Studio","Apartment"
"5300 Wisconsin Ave NW, Washington, DC 20015","2026/02/02",2387,"1 Bed","Apartment"
"5300 Wisconsin Ave NW, Washington, DC 20015","2026/02/02",3742,"2 Beds+","Apartment"
