"Address","Date","Rent","Aprt_Type","Building_Type"
"6830-6896 Laurel St NW, Washington, DC 20012","2026/04/01",1510,"2 Beds","Apartment"
"1425 New York Ave NW, Washington, DC 20005","2026/04/01",2797,"Studio","Apartment"
"1425 New York Ave NW, Washington, DC 20005","2026/04/01",3156,"1 Bed","Apartment"
"1425 New York Ave NW, Washington, DC 20005","2026/04/01",3964,"2 Beds+","Apartment"
"2650 Woodley Rd NW, Washington, DC 20008","2026/04/01",3636,"1 Bed","Apartment"
"2650 Woodley Rd NW, Washington, DC 20008","2026/04/01",5191,"2 Beds","Apartment"
"2650 Woodley Rd NW, Washington, DC 20008","2026/04/01",7326,"3 Beds","Apartment"
"2601 Calvert St NW, Washington, DC 20008","2026/04/01",2162,"Studio","Apartment"
"2601 Calvert St NW, Washington, DC 20008","2026/04/01",2701,"1 Bed","Apartment"
"2601 Calvert St NW, Washington, DC 20008","2026/04/01",4126,"2 Beds","Apartment"
"3636 16th St NW, Washington, DC 20010","2026/04/01",1240,"Studio","Apartment"
"3636 16th St NW, Washington, DC 20010","2026/04/01",1767,"1 Bed","Apartment"
"3636 16th St NW, Washington, DC 20010","2026/04/01",2270,"2 Beds","Apartment"
"713 Lamont St NW, Washington, DC 20010","2026/04/01",1653,"Studio","Apartment"
"713 Lamont St NW, Washington, DC 20010","2026/04/01",2728,"1 Bed","Apartment"
"713 Lamont St NW, Washington, DC 20010","2026/04/01",3148,"2 Beds","Apartment"
"2400 14th St NW, Washington, DC 20009","2026/04/01",1909,"Studio","Apartment"
"2400 14th St NW, Washington, DC 20009","2026/04/01",2098,"1 Bed","Apartment"
"2400 14th St NW, Washington, DC 20009","2026/04/01",3899,"2 Beds","Apartment"
"1445 P St NW, Washington, DC 20005","2026/04/01",2190,"Studio","Apartment"
"1445 P St NW, Washington, DC 20005","2026/04/01",2845,"1 Bed","Apartment"
"1445 P St NW, Washington, DC 20005","2026/04/01",3525,"2 Beds","Apartment"
"2300 Marion Barry Ave SE, Washington, DC 20020","2026/04/01",950,"1 Bed","Apartment"
"2300 Marion Barry Ave SE, Washington, DC 20020","2026/04/01",1320,"2 Beds","Apartment"
"1234 Massachusetts Ave NW, Washington, DC 20005","2026/04/01",1595,"Studio","Apartment"
"1234 Massachusetts Ave NW, Washington, DC 20005","2026/04/01",1900,"1 Bed","Apartment"
"1234 Massachusetts Ave NW, Washington, DC 20005","2026/04/01",3500,"2 Beds","Apartment"
"1200 14th St NW, Washington, DC 20005","2026/04/01",2123,"Studio","Apartment"
"1200 14th St NW, Washington, DC 20005","2026/04/01",2507,"1 Bed","Apartment"
"1200 14th St NW, Washington, DC 20005","2026/04/01",4131,"2 Beds","Apartment"
"2303 14th St NW, Washington, DC 20009","2026/04/01",1959,"Studio","Apartment"
"2303 14th St NW, Washington, DC 20009","2026/04/01",2345,"1 Bed","Apartment"
"1301 M St NW, Washington, DC 20005","2026/04/01",2721,"1 Bed","Apartment"
"1301 M St NW, Washington, DC 20005","2026/04/01",3374,"2 Beds","Apartment"
"1301 M St NW, Washington, DC 20005","2026/04/01",5999,"3 Beds","Apartment"
"301 M St SW, Washington, DC 20024","2026/04/01",1899,"Studio","Apartment"
"301 M St SW, Washington, DC 20024","2026/04/01",2100,"1 Bed","Apartment"
"301 M St SW, Washington, DC 20024","2026/04/01",2899,"2 Beds","Apartment"
"2800 Quebec St NW, Washington, DC 20008","2026/04/01",1478,"Studio","Apartment"
"2800 Quebec St NW, Washington, DC 20008","2026/04/01",2095,"1 Bed","Apartment"
"1255 25th St NW, Washington, DC 20037","2026/04/01",2890,"Studio","Apartment"
"1255 25th St NW, Washington, DC 20037","2026/04/01",3499,"1 Bed","Apartment"
"1255 25th St NW, Washington, DC 20037","2026/04/01",6337,"2 Beds","Apartment"
"2 M St NE, Washington, DC 20002","2026/04/01",1600,"Studio","Apartment"
"2 M St NE, Washington, DC 20002","2026/04/01",1850,"1 Bed","Apartment"
"2 M St NE, Washington, DC 20002","2026/04/01",3100,"2 Beds","Apartment"
"907 6th St SW, Washington, DC 20024","2026/04/01",1990,"Studio","Apartment"
"907 6th St SW, Washington, DC 20024","2026/04/01",1971,"1 Bed","Apartment"
"907 6th St SW, Washington, DC 20024","2026/04/01",2856,"2 Beds","Apartment"
"4201 Massachusetts Ave NW, Washington, DC 20016","2026/04/01",1500,"Studio","Apartment"
"4201 Massachusetts Ave NW, Washington, DC 20016","2026/04/01",1585,"1 Bed","Apartment"
"4201 Massachusetts Ave NW, Washington, DC 20016","2026/04/01",3230,"2 Beds","Apartment"
"1845 Summit Pl NW, Washington, DC 20009","2026/04/01",1750,"2 Beds",NA
"150 I St SE, Washington, DC 20003","2026/04/01",1875,"Studio","Apartment"
"150 I St SE, Washington, DC 20003","2026/04/01",2246,"1 Bed","Apartment"
"150 I St SE, Washington, DC 20003","2026/04/01",3196,"2 Beds","Apartment"
"440 Penn St NE, Washington, DC 20002","2026/04/01",1919,"1 Bed","Apartment"
"440 Penn St NE, Washington, DC 20002","2026/04/01",3523,"2 Beds","Apartment"
"440 Penn St NE, Washington, DC 20002","2026/04/01",5627,"3 Beds","Apartment"
"1701 H St NE, Washington, DC 20002","2026/04/01",1501,"Studio","Apartment"
"1701 H St NE, Washington, DC 20002","2026/04/01",1715,"1 Bed","Apartment"
"1701 H St NE, Washington, DC 20002","2026/04/01",3249,"2 Beds","Apartment"
"630 Kenilworth Ter NE, Washington, DC 20019","2026/04/01",1585,"Studio","Apartment"
"630 Kenilworth Ter NE, Washington, DC 20019","2026/04/01",1675,"1 Bed","Apartment"
"630 Kenilworth Ter NE, Washington, DC 20019","2026/04/01",2460,"2 Beds","Apartment"
"1224 M St NW, Washington, DC 20005","2026/04/01",2425,"1 Bed","Apartment"
"1224 M St NW, Washington, DC 20005","2026/04/01",3995,"2 Beds","Apartment"
"1700 H St NE, Washington, DC 20002","2026/04/01",1495,"Studio","Apartment"
"1700 H St NE, Washington, DC 20002","2026/04/01",1720,"1 Bed","Apartment"
"1700 H St NE, Washington, DC 20002","2026/04/01",2375,"2 Beds","Apartment"
"650 Howard Rd SE, Washington, DC 20020","2026/04/01",1694,"Studio","Apartment"
"650 Howard Rd SE, Washington, DC 20020","2026/04/01",2154,"1 Bed","Apartment"
"650 Howard Rd SE, Washington, DC 20020","2026/04/01",4323,"2 Beds","Apartment"
"733 15th St NW, Washington, DC 20005","2026/04/01",2370,"Studio","Apartment"
"733 15th St NW, Washington, DC 20005","2026/04/01",2540,"1 Bed","Apartment"
"733 15th St NW, Washington, DC 20005","2026/04/01",4450,"2 Beds","Apartment"
"4000 Massachusetts Ave NW, Washington, DC 20016","2026/04/01",1515,"Studio","Apartment"
"4000 Massachusetts Ave NW, Washington, DC 20016","2026/04/01",1900,"1 Bed","Apartment"
"4000 Massachusetts Ave NW, Washington, DC 20016","2026/04/01",2600,"2 Beds","Apartment"
"801 15th St S, Arlington, VA 22202","2026/04/01",1948,"Studio","Apartment"
"801 15th St S, Arlington, VA 22202","2026/04/01",1956,"1 Bed","Apartment"
"801 15th St S, Arlington, VA 22202","2026/04/01",2953,"2 Beds","Apartment"
"1600 S Eads St, Arlington, VA 22202","2026/04/01",1940,"Studio","Apartment"
"1600 S Eads St, Arlington, VA 22202","2026/04/01",2327,"1 Bed","Apartment"
"1600 S Eads St, Arlington, VA 22202","2026/04/01",3045,"2 Beds+","Apartment"
"5443 16th Ave, Hyattsville, MD 20782","2026/04/01",1262,"Studio","Apartment"
"5443 16th Ave, Hyattsville, MD 20782","2026/04/01",1317,"1 Bed","Apartment"
"5443 16th Ave, Hyattsville, MD 20782","2026/04/01",1583,"2 Beds","Apartment"
"4300 Langston Blvd, Arlington, VA 22207","2026/04/01",1943,"Studio","Apartment"
"4300 Langston Blvd, Arlington, VA 22207","2026/04/01",2114,"1 Bed","Apartment"
"4300 Langston Blvd, Arlington, VA 22207","2026/04/01",2738,"2 Beds","Apartment"
"1425 S Eads St, Arlington, VA 22202","2026/04/01",2268,"1 Bed","Apartment"
"1425 S Eads St, Arlington, VA 22202","2026/04/01",2816,"2 Beds","Apartment"
"1550 N Clarendon Blvd, Arlington, VA 22209","2026/04/01",2395,"1 Bed","Apartment"
"1550 N Clarendon Blvd, Arlington, VA 22209","2026/04/01",3713,"2 Beds","Apartment"
"1221-1331 S Eads St, Arlington, VA 22202","2026/04/01",2100,"Studio","Apartment"
"1221-1331 S Eads St, Arlington, VA 22202","2026/04/01",2452,"1 Bed","Apartment"
"1221-1331 S Eads St, Arlington, VA 22202","2026/04/01",2965,"2 Beds","Apartment"
"1215 N Fayette St, Alexandria, VA 22314","2026/04/01",2350,"1 Bed","Apartment"
"1215 N Fayette St, Alexandria, VA 22314","2026/04/01",2595,"2 Beds","Apartment"
"5685 Little Branch Run, Hyattsville, MD 20782","2026/04/01",1915,"Studio","Apartment"
"5685 Little Branch Run, Hyattsville, MD 20782","2026/04/01",1843,"1 Bed","Apartment"
"5685 Little Branch Run, Hyattsville, MD 20782","2026/04/01",2196,"2 Beds+","Apartment"
"180 High Park Ln, Silver Spring, MD 20910","2026/04/01",2114,"1 Bed","Apartment"
"180 High Park Ln, Silver Spring, MD 20910","2026/04/01",2955,"2 Beds","Apartment"
"180 High Park Ln, Silver Spring, MD 20910","2026/04/01",4186,"3 Beds","Apartment"
"1401 Blair Mill Rd, Silver Spring, MD 20910","2026/04/01",1322,"Studio","Apartment"
"1401 Blair Mill Rd, Silver Spring, MD 20910","2026/04/01",1676,"1 Bed","Apartment"
"1401 Blair Mill Rd, Silver Spring, MD 20910","2026/04/01",2059,"2 Beds+","Apartment"
"5400 Livingston Rd, Oxon Hill, MD 20745","2026/04/01",1325,"1 Bed","Apartment"
"5400 Livingston Rd, Oxon Hill, MD 20745","2026/04/01",1450,"2 Beds","Apartment"
"5400 Livingston Rd, Oxon Hill, MD 20745","2026/04/01",1890,"3 Beds","Apartment"
"801-901 H St NE, Washington, DC 20002","2026/04/01",1825,"Studio","Apartment"
"801-901 H St NE, Washington, DC 20002","2026/04/01",1885,"1 Bed","Apartment"
"801-901 H St NE, Washington, DC 20002","2026/04/01",2715,"2 Beds","Apartment"
"35 E St NW, Washington, DC 20001","2026/04/01",1475,"Studio","Apartment"
"35 E St NW, Washington, DC 20001","2026/04/01",1999,"1 Bed","Apartment"
"2512 Q St, Washington, DC 20007","2026/04/01",2150,"Studio","Apartment"
"2512 Q St, Washington, DC 20007","2026/04/01",2300,"1 Bed","Apartment"
"2512 Q St, Washington, DC 20007","2026/04/01",3644,"2 Beds","Apartment"
"1111 New Jersey Ave SE, Washington, DC 20003","2026/04/01",1723,"Studio","Apartment"
"1111 New Jersey Ave SE, Washington, DC 20003","2026/04/01",2119,"1 Bed","Apartment"
"1111 New Jersey Ave SE, Washington, DC 20003","2026/04/01",3499,"2 Beds","Apartment"
"64 H St SW, Washington, DC 20024","2026/04/01",1732,"Studio","Apartment"
"64 H St SW, Washington, DC 20024","2026/04/01",2115,"1 Bed","Apartment"
"64 H St SW, Washington, DC 20024","2026/04/01",2622,"2 Beds+","Apartment"
"318 I St NE, Washington, DC 20002","2026/04/01",1659,"Studio","Apartment"
"318 I St NE, Washington, DC 20002","2026/04/01",1863,"1 Bed","Apartment"
"318 I St NE, Washington, DC 20002","2026/04/01",2628,"2 Beds","Apartment"
"625 Monroe St NE, Washington, DC 20017","2026/04/01",1799,"Studio","Apartment"
"625 Monroe St NE, Washington, DC 20017","2026/04/01",1999,"1 Bed","Apartment"
"625 Monroe St NE, Washington, DC 20017","2026/04/01",2899,"2 Beds","Apartment"
"4849 Connecticut Ave NW, Washington, DC 20008","2026/04/01",1379,"Studio","Apartment"
"4849 Connecticut Ave NW, Washington, DC 20008","2026/04/01",1599,"1 Bed","Apartment"
"4849 Connecticut Ave NW, Washington, DC 20008","2026/04/01",2848,"2 Beds","Apartment"
"33 N St NE, Washington, DC 20002","2026/04/01",1679,"Studio","Apartment"
"33 N St NE, Washington, DC 20002","2026/04/01",2028,"1 Bed","Apartment"
"33 N St NE, Washington, DC 20002","2026/04/01",2981,"2 Beds","Apartment"
"1011 4th St NW, Washington, DC 20001","2026/04/01",1977,"1 Bed","Apartment"
"1011 4th St NW, Washington, DC 20001","2026/04/01",3429,"2 Beds","Apartment"
"625 H St NE, Washington, DC 20002","2026/04/01",1565,"Studio","Apartment"
"625 H St NE, Washington, DC 20002","2026/04/01",1994,"1 Bed","Apartment"
"625 H St NE, Washington, DC 20002","2026/04/01",3067,"2 Beds","Apartment"
"600 H St NE, Washington, DC 20002","2026/04/01",1611,"Studio","Apartment"
"600 H St NE, Washington, DC 20002","2026/04/01",2094,"1 Bed","Apartment"
"600 H St NE, Washington, DC 20002","2026/04/01",2784,"2 Beds","Apartment"
"2901 Connecticut Ave NW, Washington, DC 20008","2026/04/01",1609,"Studio","Apartment"
"2901 Connecticut Ave NW, Washington, DC 20008","2026/04/01",1699,"1 Bed","Apartment"
"2901 Connecticut Ave NW, Washington, DC 20008","2026/04/01",2335,"2 Beds","Apartment"
"770 5th St NW, Washington, DC 20001","2026/04/01",2240,"Studio","Apartment"
"770 5th St NW, Washington, DC 20001","2026/04/01",2400,"1 Bed","Apartment"
"770 5th St NW, Washington, DC 20001","2026/04/01",3626,"2 Beds+","Apartment"
"1920-1934 14Th St NW, Washington, DC 20009","2026/04/01",2038,"Studio","Apartment"
"1920-1934 14Th St NW, Washington, DC 20009","2026/04/01",2629,"1 Bed","Apartment"
"1920-1934 14Th St NW, Washington, DC 20009","2026/04/01",3590,"2 Beds","Apartment"
"1315 W St NW, Washington, DC 20009","2026/04/01",2148,"Studio","Apartment"
"1315 W St NW, Washington, DC 20009","2026/04/01",1879,"1 Bed","Apartment"
"1315 W St NW, Washington, DC 20009","2026/04/01",3588,"2 Beds","Apartment"
"1263 First St SE, Washington, DC 20003","2026/04/01",1686,"Studio","Apartment"
"1263 First St SE, Washington, DC 20003","2026/04/01",2033,"1 Bed","Apartment"
"1263 First St SE, Washington, DC 20003","2026/04/01",3171,"2 Beds","Apartment"
"82 I St SE, Washington, DC 20003","2026/04/01",2136,"1 Bed","Apartment"
"82 I St SE, Washington, DC 20003","2026/04/01",3292,"2 Beds","Apartment"
"51 M St NE, Washington, DC 20002","2026/04/01",1907,"Studio","Apartment"
"51 M St NE, Washington, DC 20002","2026/04/01",2172,"1 Bed","Apartment"
"51 M St NE, Washington, DC 20002","2026/04/01",3017,"2 Beds+","Apartment"
"900 7th St SW, Washington, DC 20024","2026/04/01",2098,"Studio","Apartment"
"900 7th St SW, Washington, DC 20024","2026/04/01",2106,"1 Bed","Apartment"
"900 7th St SW, Washington, DC 20024","2026/04/01",3970,"2 Beds","Apartment"
"1401 Pennsylvania Ave SE, Washington, DC 20003","2026/04/01",1521,"Studio","Apartment"
"1401 Pennsylvania Ave SE, Washington, DC 20003","2026/04/01",2175,"1 Bed","Apartment"
"465 M St SW, Washington, DC 20024","2026/04/01",1575,"Studio","Apartment"
"465 M St SW, Washington, DC 20024","2026/04/01",1988,"1 Bed","Apartment"
"465 M St SW, Washington, DC 20024","2026/04/01",2954,"2 Beds","Apartment"
"1350 E ST SE, Washington, DC 20003","2026/04/01",1799,"Studio","Apartment"
"1350 E ST SE, Washington, DC 20003","2026/04/01",1909,"1 Bed","Apartment"
"1350 E ST SE, Washington, DC 20003","2026/04/01",2559,"2 Beds+","Apartment"
"1900 Half St SW, Washington, DC 20002","2026/04/01",1439,"Studio","Apartment"
"1900 Half St SW, Washington, DC 20002","2026/04/01",1838,"1 Bed","Apartment"
"1900 Half St SW, Washington, DC 20002","2026/04/01",2969,"2 Beds+","Apartment"
"949 First St SE, Washington, DC 20003","2026/04/01",1952,"Studio","Apartment"
"949 First St SE, Washington, DC 20003","2026/04/01",2149,"1 Bed","Apartment"
"949 First St SE, Washington, DC 20003","2026/04/01",3497,"2 Beds+","Apartment"
"331 N St NE, Washington, DC 20002","2026/04/01",1879,"Studio","Apartment"
"331 N St NE, Washington, DC 20002","2026/04/01",1930,"1 Bed","Apartment"
"331 N St NE, Washington, DC 20002","2026/04/01",2618,"2 Beds","Apartment"
"1501 Harry Thomas Way NE, Washington, DC 20002","2026/04/01",1540,"Studio","Apartment"
"1501 Harry Thomas Way NE, Washington, DC 20002","2026/04/01",1825,"1 Bed","Apartment"
"1501 Harry Thomas Way NE, Washington, DC 20002","2026/04/01",2967,"2 Beds","Apartment"
"2607 Reed St NE, Washington, DC 20018","2026/04/01",1558,"Studio","Apartment"
"2607 Reed St NE, Washington, DC 20018","2026/04/01",1829,"1 Bed","Apartment"
"2607 Reed St NE, Washington, DC 20018","2026/04/01",2608,"2 Beds","Apartment"
"202 Florida Ave NE, Washington, DC 20002","2026/04/01",1783,"Studio","Apartment"
"202 Florida Ave NE, Washington, DC 20002","2026/04/01",1979,"1 Bed","Apartment"
"202 Florida Ave NE, Washington, DC 20002","2026/04/01",2828,"2 Beds","Apartment"
"20 Ridge Square NW, Washington, DC 20016","2026/04/01",2083,"Studio","Apartment"
"20 Ridge Square NW, Washington, DC 20016","2026/04/01",2167,"1 Bed","Apartment"
"20 Ridge Square NW, Washington, DC 20016","2026/04/01",3523,"2 Beds+","Apartment"
"40 Patterson St NE, Washington, DC 20002","2026/04/01",1720,"Studio","Apartment"
"40 Patterson St NE, Washington, DC 20002","2026/04/01",1964,"1 Bed","Apartment"
"40 Patterson St NE, Washington, DC 20002","2026/04/01",2717,"2 Beds","Apartment"
"1155 Dahlia St NW, Washington, DC 20012","2026/04/01",1650,"2 Beds","Apartment"
"1155 Dahlia St NW, Washington, DC 20012","2026/04/01",950,"3 Beds","Apartment"
"1155 Dahlia St NW, Washington, DC 20012","2026/04/01",1325,"4 Beds+","Apartment"
"1320 4th St NE, Washington, DC 20002","2026/04/01",1950,"1 Bed","Apartment"
"1320 4th St NE, Washington, DC 20002","2026/04/01",2446,"2 Beds","Apartment"
"853 New Jersey Ave SE, Washington, DC 20003","2026/04/01",1720,"Studio","Apartment"
"853 New Jersey Ave SE, Washington, DC 20003","2026/04/01",2228,"1 Bed","Apartment"
"853 New Jersey Ave SE, Washington, DC 20003","2026/04/01",2795,"2 Beds","Apartment"
"801 New Jersey Ave NW, Washington, DC 20001","2026/04/01",1906,"Studio","Apartment"
"801 New Jersey Ave NW, Washington, DC 20001","2026/04/01",2261,"1 Bed","Apartment"
"801 New Jersey Ave NW, Washington, DC 20001","2026/04/01",3196,"2 Beds","Apartment"
"44 M St NE, Washington, DC 20002","2026/04/01",1955,"Studio","Apartment"
"44 M St NE, Washington, DC 20002","2026/04/01",2228,"1 Bed","Apartment"
"44 M St NE, Washington, DC 20002","2026/04/01",3788,"2 Beds+","Apartment"
"60 I St SW, Washington, DC 20024","2026/04/01",1840,"Studio","Apartment"
"60 I St SW, Washington, DC 20024","2026/04/01",1844,"1 Bed","Apartment"
"60 I St SW, Washington, DC 20024","2026/04/01",2687,"2 Beds","Apartment"
"1111 20th St NW, Washington, DC 20036","2026/04/01",3564,"1 Bed","Apartment"
"1111 20th St NW, Washington, DC 20036","2026/04/01",5912,"2 Beds","Apartment"
"1100 Dahlia St NW, Washington, DC 20012","2026/04/01",1670,"1 Bed","Apartment"
"1100 Dahlia St NW, Washington, DC 20012","2026/04/01",2798,"2 Beds","Apartment"
"5300 Wisconsin Ave NW, Washington, DC 20015","2026/04/01",2487,"Studio","Apartment"
"5300 Wisconsin Ave NW, Washington, DC 20015","2026/04/01",2737,"1 Bed","Apartment"
"5300 Wisconsin Ave NW, Washington, DC 20015","2026/04/01",4054,"2 Beds+","Apartment"
"300 Neal Pl NE, Washington, DC 20002","2026/04/01",1896,"Studio","Apartment"
"300 Neal Pl NE, Washington, DC 20002","2026/04/01",2048,"1 Bed","Apartment"
"300 Neal Pl NE, Washington, DC 20002","2026/04/01",2887,"2 Beds","Apartment"
"1280 Union St NE, Washington, DC 20002","2026/04/01",2082,"1 Bed","Apartment"
"1280 Union St NE, Washington, DC 20002","2026/04/01",3307,"2 Beds","Apartment"
"1280 Union St NE, Washington, DC 20002","2026/04/01",6691,"3 Beds","Apartment"
"800 P St NW, Washington, DC 20001","2026/04/01",2244,"Studio","Apartment"
"800 P St NW, Washington, DC 20001","2026/04/01",2408,"1 Bed","Apartment"
"800 P St NW, Washington, DC 20001","2026/04/01",3486,"2 Beds","Apartment"
"300 Massachusetts Ave NW, Washington, DC 20001","2026/04/01",1945,"Studio","Apartment"
"300 Massachusetts Ave NW, Washington, DC 20001","2026/04/01",2096,"1 Bed","Apartment"
"300 Massachusetts Ave NW, Washington, DC 20001","2026/04/01",3265,"2 Beds","Apartment"
NA,NA,NA,NA,NA
"701 2nd St NE, Washington, DC 20002","2026/04/01",1985,"Studio","Apartment"
"701 2nd St NE, Washington, DC 20002","2026/04/01",2163,"1 Bed","Apartment"
"701 2nd St NE, Washington, DC 20002","2026/04/01",2467,"2 Beds+","Apartment"
"1100 1st St SE, Washington, DC 20003","2026/04/01",1625,"Studio","Apartment"
"1100 1st St SE, Washington, DC 20003","2026/04/01",1767,"1 Bed","Apartment"
"1100 1st St SE, Washington, DC 20003","2026/04/01",2224,"2 Beds","Apartment"
"3130 Wisconsin Ave NW, Washington, DC 20016","2026/04/01",1600,"Studio","Apartment"
"3130 Wisconsin Ave NW, Washington, DC 20016","2026/04/01",1675,"1 Bed","Apartment"
"1160 1st St NE, Washington, DC 20002","2026/04/01",1951,"Studio","Apartment"
"1160 1st St NE, Washington, DC 20002","2026/04/01",2340,"1 Bed","Apartment"
"1160 1st St NE, Washington, DC 20002","2026/04/01",2710,"2 Beds","Apartment"
"1499 Massachusetts Ave NW, Washington, DC 20005","2026/04/01",1970,"Studio","Apartment"
"1499 Massachusetts Ave NW, Washington, DC 20005","2026/04/01",3130,"1 Bed","Apartment"
"1499 Massachusetts Ave NW, Washington, DC 20005","2026/04/01",4085,"2 Beds+","Apartment"
"2323 Sherman Ave NW, Washington, DC 20001","2026/04/01",1744,"Studio","Apartment"
"2323 Sherman Ave NW, Washington, DC 20001","2026/04/01",1993,"1 Bed","Apartment"
"2323 Sherman Ave NW, Washington, DC 20001","2026/04/01",3063,"2 Beds","Apartment"
"222 M St SW, Washington, DC 20024","2026/04/01",1700,"Studio","Apartment"
"222 M St SW, Washington, DC 20024","2026/04/01",2195,"1 Bed","Apartment"
"222 M St SW, Washington, DC 20024","2026/04/01",3395,"2 Beds","Apartment"
"1825 7th St NW, Washington, DC 20001","2026/04/01",1552,"Studio","Apartment"
"1825 7th St NW, Washington, DC 20001","2026/04/01",1856,"1 Bed","Apartment"
"1825 7th St NW, Washington, DC 20001","2026/04/01",2943,"2 Beds","Apartment"
"2122 Massachusetts Ave NW, Washington, DC 20008","2026/04/01",1551,"Studio","Apartment"
"2122 Massachusetts Ave NW, Washington, DC 20008","2026/04/01",2019,"1 Bed","Apartment"
"1005 1st St NE, Washington, DC 20002","2026/04/01",1775,"Studio","Apartment"
"1005 1st St NE, Washington, DC 20002","2026/04/01",2108,"1 Bed","Apartment"
"1005 1st St NE, Washington, DC 20002","2026/04/01",3561,"2 Beds","Apartment"
"2255 Wisconsin Ave NW, Washington, DC 20007","2026/04/01",2325,"Studio","Apartment"
"2255 Wisconsin Ave NW, Washington, DC 20007","2026/04/01",2320,"1 Bed","Apartment"
"2255 Wisconsin Ave NW, Washington, DC 20007","2026/04/01",3565,"2 Beds","Apartment"
"1 Florida Ave NE, Washington, DC 20002","2026/04/01",1715,"Studio","Apartment"
"1 Florida Ave NE, Washington, DC 20002","2026/04/01",1960,"1 Bed","Apartment"
"1 Florida Ave NE, Washington, DC 20002","2026/04/01",2830,"2 Beds+","Apartment"
"300 M St NE, Washington, DC 20002","2026/04/01",1690,"Studio","Apartment"
"300 M St NE, Washington, DC 20002","2026/04/01",1797,"1 Bed","Apartment"
"300 M St NE, Washington, DC 20002","2026/04/01",3237,"2 Beds","Apartment"
"2501 Q St NW, Washington, DC 20007","2026/04/01",1531,"Studio","Apartment"
"2501 Q St NW, Washington, DC 20007","2026/04/01",2049,"1 Bed","Apartment"
"5323 Connecticut Ave NW, Washington, DC 20015","2026/04/01",1699,"1 Bed",NA
"1510-1514 7th St NW, Washington, DC 20001","2026/04/01",1830,"Studio","Apartment"
"1510-1514 7th St NW, Washington, DC 20001","2026/04/01",2015,"1 Bed","Apartment"
