"Address","Date","Rent","Aprt_Type","Building_Type"
"710 NE 1st Ave, Miami, FL 33132","2026/04/01",2565,"Studio","Apartment"
"710 NE 1st Ave, Miami, FL 33132","2026/04/01",3420,"1 Bed","Apartment"
"710 NE 1st Ave, Miami, FL 33132","2026/04/01",5940,"2 Beds","Apartment"
"1501 SW 37th Ave, Miami, FL 33145","2026/04/01",3200,"Studio","Apartment"
"1501 SW 37th Ave, Miami, FL 33145","2026/04/01",2800,"1 Bed","Apartment"
"1501 SW 37th Ave, Miami, FL 33145","2026/04/01",3500,"2 Beds","Apartment"
"9600 S Dixie Hwy, Miami, FL 33156","2026/04/01",2315,"Studio","Apartment"
"9600 S Dixie Hwy, Miami, FL 33156","2026/04/01",2522,"1 Bed","Apartment"
"9600 S Dixie Hwy, Miami, FL 33156","2026/04/01",3681,"2 Beds+","Apartment"
"5700 Biscayne Blvd, Miami, FL 33137","2026/04/01",2325,"Studio","Apartment"
"5700 Biscayne Blvd, Miami, FL 33137","2026/04/01",2642,"1 Bed","Apartment"
"5700 Biscayne Blvd, Miami, FL 33137","2026/04/01",3553,"2 Beds","Apartment"
"61 NW 37th Ave, Miami, FL 33125","2026/04/01",1950,"Studio","Apartment"
"61 NW 37th Ave, Miami, FL 33125","2026/04/01",2350,"1 Bed","Apartment"
"61 NW 37th Ave, Miami, FL 33125","2026/04/01",2700,"2 Beds","Apartment"
"330 Catalonia Ave, Coral Gables, FL 33134","2026/04/01",3020,"1 Bed","Apartment"
"330 Catalonia Ave, Coral Gables, FL 33134","2026/04/01",4885,"2 Beds","Apartment"
"330 Catalonia Ave, Coral Gables, FL 33134","2026/04/01",7238,"3 Beds","Apartment"
"1650 NE 124th St, North Miami, FL 33181","2026/04/01",2472,"Studio","Apartment"
"1650 NE 124th St, North Miami, FL 33181","2026/04/01",2907,"1 Bed","Apartment"
"1650 NE 124th St, North Miami, FL 33181","2026/04/01",3454,"2 Beds+","Apartment"
"3830 NW 11th St, Miami, FL 33126","2026/04/01",2420,"Studio","Apartment"
"3830 NW 11th St, Miami, FL 33126","2026/04/01",2565,"1 Bed","Apartment"
"3830 NW 11th St, Miami, FL 33126","2026/04/01",3110,"2 Beds","Apartment"
"9030 SW 158th Ave, Miami, FL 33196","2026/04/01",2435,"1 Bed","Apartment"
"9030 SW 158th Ave, Miami, FL 33196","2026/04/01",3015,"2 Beds","Apartment"
"9030 SW 158th Ave, Miami, FL 33196","2026/04/01",3645,"3 Beds","Apartment"
"2901 SW 69th Ct, Miami, FL 33155","2026/04/01",2480,"Studio","Apartment"
"2901 SW 69th Ct, Miami, FL 33155","2026/04/01",2567,"1 Bed","Apartment"
"2901 SW 69th Ct, Miami, FL 33155","2026/04/01",3125,"2 Beds+","Apartment"
"1951 NW South River Dr, Miami, FL 33125","2026/04/01",2330,"1 Bed","Apartment"
"1951 NW South River Dr, Miami, FL 33125","2026/04/01",3239,"2 Beds","Apartment"
"1951 NW South River Dr, Miami, FL 33125","2026/04/01",4260,"3 Beds","Apartment"
"8400 S Dixie Hwy, Miami, FL 33143","2026/04/01",2146,"Studio","Apartment"
"8400 S Dixie Hwy, Miami, FL 33143","2026/04/01",2448,"1 Bed","Apartment"
"8400 S Dixie Hwy, Miami, FL 33143","2026/04/01",3488,"2 Beds+","Apartment"
"698 NE 1st Ave, Miami, FL 33132","2026/04/01",2204,"Studio","Apartment"
"698 NE 1st Ave, Miami, FL 33132","2026/04/01",2708,"1 Bed","Apartment"
"698 NE 1st Ave, Miami, FL 33132","2026/04/01",3483,"2 Beds+","Apartment"
"100 NW 6th St, Miami, FL 33136","2026/04/01",2095,"Studio","Apartment"
"100 NW 6th St, Miami, FL 33136","2026/04/01",2900,"1 Bed","Apartment"
"100 NW 6th St, Miami, FL 33136","2026/04/01",3975,"2 Beds+","Apartment"
"35 SW 6th Ave, Miami, FL 33130","2026/04/01",2065,"1 Bed","Apartment"
"35 SW 6th Ave, Miami, FL 33130","2026/04/01",2650,"2 Beds","Apartment"
"2150 N Miami Ave, Miami, FL 33127","2026/04/01",2411,"Studio","Apartment"
"2150 N Miami Ave, Miami, FL 33127","2026/04/01",2935,"1 Bed","Apartment"
"2150 N Miami Ave, Miami, FL 33127","2026/04/01",3841,"2 Beds+","Apartment"
"1569 NW 17th Ave, Miami, FL 33125","2026/04/01",2191,"Studio","Apartment"
"1569 NW 17th Ave, Miami, FL 33125","2026/04/01",1977,"1 Bed","Apartment"
"1569 NW 17th Ave, Miami, FL 33125","2026/04/01",2682,"2 Beds","Apartment"
"12950 SW 127th Ave, Miami, FL 33186","2026/04/01",2200,"1 Bed","Apartment"
"12950 SW 127th Ave, Miami, FL 33186","2026/04/01",2650,"2 Beds","Apartment"
"1150 SW 70th Ave, Miami, FL 33144","2026/04/01",2190,"1 Bed","Apartment"
"1150 SW 70th Ave, Miami, FL 33144","2026/04/01",2590,"2 Beds","Apartment"
"176 NW 25th St, Miami, FL 33127","2026/04/01",1635,"Studio","Apartment"
"176 NW 25th St, Miami, FL 33127","2026/04/01",3050,"1 Bed","Apartment"
"176 NW 25th St, Miami, FL 33127","2026/04/01",2085,"2 Beds+","Apartment"
"1625 NW 20th St, Miami, FL 33142","2026/04/01",2012,"1 Bed","Apartment"
"1625 NW 20th St, Miami, FL 33142","2026/04/01",2706,"2 Beds","Apartment"
"2900 Biscayne Blvd, Miami, FL 33137","2026/04/01",3015,"Studio","Apartment"
"2900 Biscayne Blvd, Miami, FL 33137","2026/04/01",2990,"1 Bed","Apartment"
"2900 Biscayne Blvd, Miami, FL 33137","2026/04/01",6215,"2 Beds+","Apartment"
"18412 Homestead Ave, Miami, FL 33157","2026/04/01",1950,"1 Bed","Apartment"
"18412 Homestead Ave, Miami, FL 33157","2026/04/01",2450,"2 Beds","Apartment"
"18412 Homestead Ave, Miami, FL 33157","2026/04/01",3299,"3 Beds","Apartment"
"2660 NE 192nd Ter, Miami, FL 33180","2026/04/01",2205,"Studio","Apartment"
"2660 NE 192nd Ter, Miami, FL 33180","2026/04/01",2444,"1 Bed","Apartment"
"2660 NE 192nd Ter, Miami, FL 33180","2026/04/01",2848,"2 Beds+","Apartment"
"2335 NE 186th St, Miami, FL 33180","2026/04/01",2500,"Studio","Apartment"
"2335 NE 186th St, Miami, FL 33180","2026/04/01",2700,"1 Bed","Apartment"
"2335 NE 186th St, Miami, FL 33180","2026/04/01",3600,"2 Beds+","Apartment"
"1470 NW 36th St, Miami, FL 33142","2026/04/01",2311,"1 Bed","Apartment"
"1470 NW 36th St, Miami, FL 33142","2026/04/01",2983,"2 Beds","Apartment"
"15955 NW 6th Ave, Miami, FL 33169","2026/04/01",1999,"1 Bed","Apartment"
"15955 NW 6th Ave, Miami, FL 33169","2026/04/01",2399,"2 Beds","Apartment"
"15955 NW 6th Ave, Miami, FL 33169","2026/04/01",3115,"3 Beds","Apartment"
"1556 NW 110th Ave, Miami, FL 33172","2026/04/01",2325,"Studio","Apartment"
"1556 NW 110th Ave, Miami, FL 33172","2026/04/01",2495,"1 Bed","Apartment"
"1556 NW 110th Ave, Miami, FL 33172","2026/04/01",3225,"2 Beds+","Apartment"
"275 SW 6th St, Miami, FL 33130","2026/04/01",2733,"Studio","Apartment"
"275 SW 6th St, Miami, FL 33130","2026/04/01",3202,"1 Bed","Apartment"
"275 SW 6th St, Miami, FL 33130","2026/04/01",4048,"2 Beds","Apartment"
"6512 NW 14th Ave, Miami, FL 33147","2026/04/01",1631,"1 Bed","Apartment"
"6512 NW 14th Ave, Miami, FL 33147","2026/04/01",1795,"2 Beds","Apartment"
"6512 NW 14th Ave, Miami, FL 33147","2026/04/01",2360,"3 Beds","Apartment"
"4301 NW 7th St, Miami, FL 33126","2026/04/01",2400,"Studio","Apartment"
"4301 NW 7th St, Miami, FL 33126","2026/04/01",2550,"1 Bed","Apartment"
"4301 NW 7th St, Miami, FL 33126","2026/04/01",2850,"2 Beds+","Apartment"
"55 NE 2nd St, Miami, FL 33132","2026/04/01",2275,"Studio","Apartment"
