"Address","Date","Rent","Aprt_Type","Building_Type"
"710 NE 1st Ave, Miami, FL 33132","2026/05/04",2520,"Studio","Apartment"
"710 NE 1st Ave, Miami, FL 33132","2026/05/04",3310,"1 Bed","Apartment"
"710 NE 1st Ave, Miami, FL 33132","2026/05/04",5545,"2 Beds","Apartment"
"1501 SW 37th Ave, Miami, FL 33145","2026/05/04",3200,"Studio","Apartment"
"1501 SW 37th Ave, Miami, FL 33145","2026/05/04",2800,"1 Bed","Apartment"
"1501 SW 37th Ave, Miami, FL 33145","2026/05/04",3500,"2 Beds","Apartment"
"9600 S Dixie Hwy, Miami, FL 33156","2026/05/04",2403,"Studio","Apartment"
"9600 S Dixie Hwy, Miami, FL 33156","2026/05/04",2363,"1 Bed","Apartment"
"9600 S Dixie Hwy, Miami, FL 33156","2026/05/04",3456,"2 Beds+","Apartment"
"5700 Biscayne Blvd, Miami, FL 33137","2026/05/04",2275,"Studio","Apartment"
"5700 Biscayne Blvd, Miami, FL 33137","2026/05/04",2807,"1 Bed","Apartment"
"5700 Biscayne Blvd, Miami, FL 33137","2026/05/04",3553,"2 Beds+","Apartment"
"61 NW 37th Ave, Miami, FL 33125","2026/05/04",1950,"Studio","Apartment"
"61 NW 37th Ave, Miami, FL 33125","2026/05/04",2350,"1 Bed","Apartment"
"61 NW 37th Ave, Miami, FL 33125","2026/05/04",2700,"2 Beds","Apartment"
"55 NE 2nd St, Miami, FL 33132","2026/05/04",1950,"Studio","Apartment"
"55 NE 2nd St, Miami, FL 33132","2026/05/04",2323,"1 Bed","Apartment"
"55 NE 2nd St, Miami, FL 33132","2026/05/04",4371,"2 Beds","Apartment"
"330 Catalonia Ave, Coral Gables, FL 33134","2026/05/04",3060,"1 Bed","Apartment"
"330 Catalonia Ave, Coral Gables, FL 33134","2026/05/04",5125,"2 Beds","Apartment"
"330 Catalonia Ave, Coral Gables, FL 33134","2026/05/04",7263,"3 Beds","Apartment"
"1650 NE 124th St, North Miami, FL 33181","2026/05/04",2700,"Studio","Apartment"
"1650 NE 124th St, North Miami, FL 33181","2026/05/04",2904,"1 Bed","Apartment"
"1650 NE 124th St, North Miami, FL 33181","2026/05/04",3670,"2 Beds+","Apartment"
"3830 NW 11th St, Miami, FL 33126","2026/05/04",2391,"Studio","Apartment"
"3830 NW 11th St, Miami, FL 33126","2026/05/04",2596,"1 Bed","Apartment"
"3830 NW 11th St, Miami, FL 33126","2026/05/04",3186,"2 Beds","Apartment"
"9030 SW 158th Ave, Miami, FL 33196","2026/05/04",2470,"1 Bed","Apartment"
"9030 SW 158th Ave, Miami, FL 33196","2026/05/04",2875,"2 Beds","Apartment"
"9030 SW 158th Ave, Miami, FL 33196","2026/05/04",3645,"3 Beds","Apartment"
"15955 NW 6th Ave, Miami, FL 33169","2026/05/04",2179,"1 Bed","Apartment"
"15955 NW 6th Ave, Miami, FL 33169","2026/05/04",2657,"2 Beds","Apartment"
"15955 NW 6th Ave, Miami, FL 33169","2026/05/04",3478,"3 Beds","Apartment"
"2901 SW 69th Ct, Miami, FL 33155","2026/05/04",2460,"Studio","Apartment"
"2901 SW 69th Ct, Miami, FL 33155","2026/05/04",2467,"1 Bed","Apartment"
"2901 SW 69th Ct, Miami, FL 33155","2026/05/04",3125,"2 Beds+","Apartment"
"8440 S Dixie Hwy, Miami, FL 33143","2026/05/04",2525,"1 Bed","Apartment"
"8440 S Dixie Hwy, Miami, FL 33143","2026/05/04",2700,"2 Beds","Apartment"
"1951 NW South River Dr, Miami, FL 33125","2026/05/04",2347,"1 Bed","Apartment"
"1951 NW South River Dr, Miami, FL 33125","2026/05/04",2915,"2 Beds","Apartment"
"1951 NW South River Dr, Miami, FL 33125","2026/05/04",4062,"3 Beds","Apartment"
"8400 S Dixie Hwy, Miami, FL 33143","2026/05/04",2110,"Studio","Apartment"
"8400 S Dixie Hwy, Miami, FL 33143","2026/05/04",2400,"1 Bed","Apartment"
"8400 S Dixie Hwy, Miami, FL 33143","2026/05/04",3407,"2 Beds+","Apartment"
"698 NE 1st Ave, Miami, FL 33132","2026/05/04",1875,"Studio","Apartment"
"698 NE 1st Ave, Miami, FL 33132","2026/05/04",2708,"1 Bed","Apartment"
"698 NE 1st Ave, Miami, FL 33132","2026/05/04",3549,"2 Beds+","Apartment"
"100 NW 6th St, Miami, FL 33136","2026/05/04",2170,"Studio","Apartment"
"100 NW 6th St, Miami, FL 33136","2026/05/04",2830,"1 Bed","Apartment"
"100 NW 6th St, Miami, FL 33136","2026/05/04",3970,"2 Beds+","Apartment"
"35 SW 6th Ave, Miami, FL 33130","2026/05/04",2065,"2 Beds+",NA
"2150 N Miami Ave, Miami, FL 33127","2026/05/04",2411,"Studio","Apartment"
"2150 N Miami Ave, Miami, FL 33127","2026/05/04",3044,"1 Bed","Apartment"
"2150 N Miami Ave, Miami, FL 33127","2026/05/04",3803,"2 Beds+","Apartment"
"1569 NW 17th Ave, Miami, FL 33125","2026/05/04",2075,"Studio","Apartment"
"1569 NW 17th Ave, Miami, FL 33125","2026/05/04",2156,"1 Bed","Apartment"
"1569 NW 17th Ave, Miami, FL 33125","2026/05/04",2831,"2 Beds","Apartment"
"12950 SW 127th Ave, Miami, FL 33186","2026/05/04",2250,"1 Bed","Apartment"
"12950 SW 127th Ave, Miami, FL 33186","2026/05/04",2530,"2 Beds","Apartment"
"12950 SW 127th Ave, Miami, FL 33186","2026/05/04",3479,"3 Beds","Apartment"
"1150 SW 70th Ave, Miami, FL 33144","2026/05/04",2190,"1 Bed","Apartment"
"1150 SW 70th Ave, Miami, FL 33144","2026/05/04",2590,"2 Beds","Apartment"
"176 NW 25th St, Miami, FL 33127","2026/05/04",1495,"Studio","Apartment"
"176 NW 25th St, Miami, FL 33127","2026/05/04",3050,"1 Bed","Apartment"
"176 NW 25th St, Miami, FL 33127","2026/05/04",2085,"2 Beds+","Apartment"
"1625 NW 20th St, Miami, FL 33142","2026/05/04",2123,"1 Bed","Apartment"
"1625 NW 20th St, Miami, FL 33142","2026/05/04",2527,"2 Beds","Apartment"
"2900 Biscayne Blvd, Miami, FL 33137","2026/05/04",2875,"Studio","Apartment"
"2900 Biscayne Blvd, Miami, FL 33137","2026/05/04",3030,"1 Bed","Apartment"
"2900 Biscayne Blvd, Miami, FL 33137","2026/05/04",19500,"3 Beds","Apartment"
"18412 Homestead Ave, Miami, FL 33157","2026/05/04",1950,"1 Bed","Apartment"
"18412 Homestead Ave, Miami, FL 33157","2026/05/04",2450,"2 Beds","Apartment"
"18412 Homestead Ave, Miami, FL 33157","2026/05/04",3299,"3 Beds","Apartment"
