"Address","Date","Rent","Aprt_Type","Building_Type"
"710 NE 1st Ave, Miami, FL 33132","2026/02/02",2335,"Studio","Apartment"
"710 NE 1st Ave, Miami, FL 33132","2026/02/02",3195,"1 Bed","Apartment"
"710 NE 1st Ave, Miami, FL 33132","2026/02/02",5915,"2 Beds","Apartment"
"61 NW 37th Ave, Miami, FL 33125","2026/02/02",1950,"Studio","Apartment"
"61 NW 37th Ave, Miami, FL 33125","2026/02/02",2200,"1 Bed","Apartment"
"61 NW 37th Ave, Miami, FL 33125","2026/02/02",2600,"2 Beds","Apartment"
"5700 Biscayne Blvd, Miami, FL 33137","2026/02/02",2270,"Studio","Apartment"
"5700 Biscayne Blvd, Miami, FL 33137","2026/02/02",2636,"1 Bed","Apartment"
"5700 Biscayne Blvd, Miami, FL 33137","2026/02/02",3478,"2 Beds+","Apartment"
"9030 SW 158th Ave, Miami, FL 33196","2026/02/02",2460,"1 Bed","Apartment"
"9030 SW 158th Ave, Miami, FL 33196","2026/02/02",2975,"2 Beds","Apartment"
"9030 SW 158th Ave, Miami, FL 33196","2026/02/02",3620,"3 Beds","Apartment"
"2850 SW 71st Ave, Miami, FL 33155","2026/02/02",2305,"Studio","Apartment"
"2850 SW 71st Ave, Miami, FL 33155","2026/02/02",2540,"1 Bed","Apartment"
"2850 SW 71st Ave, Miami, FL 33155","2026/02/02",3107,"2 Beds+","Apartment"
"9600 S Dixie Hwy, Miami, FL 33156","2026/02/02",2351,"Studio","Apartment"
"9600 S Dixie Hwy, Miami, FL 33156","2026/02/02",2574,"1 Bed","Apartment"
"9600 S Dixie Hwy, Miami, FL 33156","2026/02/02",3490,"2 Beds+","Apartment"
"3830 NW 11th St, Miami, FL 33126","2026/02/02",2400,"Studio","Apartment"
"3830 NW 11th St, Miami, FL 33126","2026/02/02",2550,"1 Bed","Apartment"
"3830 NW 11th St, Miami, FL 33126","2026/02/02",3215,"2 Beds","Apartment"
"18412 Homestead Ave, Miami, FL 33157","2026/02/02",1950,"1 Bed","Apartment"
"18412 Homestead Ave, Miami, FL 33157","2026/02/02",2350,"2 Beds","Apartment"
"18412 Homestead Ave, Miami, FL 33157","2026/02/02",3299,"3 Beds","Apartment"
"2660 NE 192nd Ter, Miami, FL 33180","2026/02/02",2150,"Studio","Apartment"
"2660 NE 192nd Ter, Miami, FL 33180","2026/02/02",2443,"1 Bed","Apartment"
"2660 NE 192nd Ter, Miami, FL 33180","2026/02/02",3223,"2 Beds+","Apartment"
"2335 NE 186th St, Miami, FL 33180","2026/02/02",2500,"1 Bed","Apartment"
"2335 NE 186th St, Miami, FL 33180","2026/02/02",3600,"2 Beds","Apartment"
"2335 NE 186th St, Miami, FL 33180","2026/02/02",4700,"3 Beds","Apartment"
"1470 NW 36th St, Miami, FL 33142","2026/02/02",1902,"1 Bed","Apartment"
"1470 NW 36th St, Miami, FL 33142","2026/02/02",2751,"2 Beds","Apartment"
"15955 NW 6th Ave, Miami, FL 33169","2026/02/02",1999,"1 Bed","Apartment"
"15955 NW 6th Ave, Miami, FL 33169","2026/02/02",2399,"2 Beds","Apartment"
"15955 NW 6th Ave, Miami, FL 33169","2026/02/02",3178,"3 Beds","Apartment"
"275 SW 6th St, Miami, FL 33130","2026/02/02",2841,"Studio","Apartment"
"275 SW 6th St, Miami, FL 33130","2026/02/02",3352,"1 Bed","Apartment"
"275 SW 6th St, Miami, FL 33130","2026/02/02",4242,"2 Beds+","Apartment"
