"Address","Date","Rent","Aprt_Type","Building_Type"
"1985-1988 NW Savier St, Portland, OR 97209","2026/03/02",1464,"Studio","Apartment"
"1985-1988 NW Savier St, Portland, OR 97209","2026/03/02",1790,"1 Bed","Apartment"
"1985-1988 NW Savier St, Portland, OR 97209","2026/03/02",3090,"2 Beds","Apartment"
"2050 Northeast Pacific Street, Portland, OR 97232","2026/03/02",1370,"Studio","Apartment"
"2050 Northeast Pacific Street, Portland, OR 97232","2026/03/02",1399,"1 Bed","Apartment"
"2050 Northeast Pacific Street, Portland, OR 97232","2026/03/02",2425,"2 Beds","Apartment"
"2070 NW Quimby St, Portland, OR 97209","2026/03/02",1290,"Studio","Apartment"
"2070 NW Quimby St, Portland, OR 97209","2026/03/02",1816,"1 Bed","Apartment"
"2070 NW Quimby St, Portland, OR 97209","2026/03/02",2174,"2 Beds","Apartment"
"3650 SE 29th Ave, Portland, OR 97202","2026/03/02",1840,"2 Beds","Apartment"
"3650 SE 29th Ave, Portland, OR 97202","2026/03/02",2369,"3 Beds","Apartment"
"5620 N Interstate Ave, Portland, OR 97217","2026/03/02",995,"Studio","Apartment"
"5620 N Interstate Ave, Portland, OR 97217","2026/03/02",1749,"2 Beds","Apartment"
"2180 NE 47th Ave, Portland, OR 97213","2026/03/02",999,"Studio","Apartment"
"2180 NE 47th Ave, Portland, OR 97213","2026/03/02",1549,"1 Bed","Apartment"
"1784 NW Northrup St, Portland, OR 97209","2026/03/02",1435,"Studio","Apartment"
"1784 NW Northrup St, Portland, OR 97209","2026/03/02",1849,"1 Bed","Apartment"
"1784 NW Northrup St, Portland, OR 97209","2026/03/02",2449,"2 Beds","Apartment"
"1640 SW Yamhill St, Portland, OR 97205","2026/03/02",1630,"Studio","Apartment"
"1640 SW Yamhill St, Portland, OR 97205","2026/03/02",1840,"1 Bed","Apartment"
"1640 SW Yamhill St, Portland, OR 97205","2026/03/02",3455,"2 Beds","Apartment"
"5460 N Interstate Ave, Portland, OR 97217","2026/03/02",1000,"Studio","Apartment"
"5460 N Interstate Ave, Portland, OR 97217","2026/03/02",1206,"1 Bed","Apartment"
"5460 N Interstate Ave, Portland, OR 97217","2026/03/02",1600,"2 Beds","Apartment"
"900 NW Lovejoy St, Portland, OR 97209","2026/03/02",1740,"1 Bed","Apartment"
"900 NW Lovejoy St, Portland, OR 97209","2026/03/02",2700,"2 Beds","Apartment"
"750 SW 9th Ave, Portland, OR 97205","2026/03/02",1466,"Studio","Apartment"
"750 SW 9th Ave, Portland, OR 97205","2026/03/02",1713,"1 Bed","Apartment"
"750 SW 9th Ave, Portland, OR 97205","2026/03/02",2500,"2 Beds","Apartment"
"22 NE 2nd Ave, Portland, OR 97232","2026/03/02",1499,"Studio","Apartment"
"22 NE 2nd Ave, Portland, OR 97232","2026/03/02",1651,"1 Bed","Apartment"
"22 NE 2nd Ave, Portland, OR 97232","2026/03/02",2135,"2 Beds","Apartment"
"6015 N Interstate Ave, Portland, OR 97217","2026/03/02",1307,"Studio","Apartment"
"6015 N Interstate Ave, Portland, OR 97217","2026/03/02",1459,"1 Bed","Apartment"
"6015 N Interstate Ave, Portland, OR 97217","2026/03/02",2836,"2 Beds","Apartment"
"1111 W Columbia Way, Vancouver, WA 98660","2026/03/02",1950,"Studio","Apartment"
"1111 W Columbia Way, Vancouver, WA 98660","2026/03/02",1850,"1 Bed","Apartment"
"1111 W Columbia Way, Vancouver, WA 98660","2026/03/02",3299,"2 Beds","Apartment"
"10999 SE 37th Ave, Milwaukie, OR 97222","2026/03/02",1510,"Studio","Apartment"
"10999 SE 37th Ave, Milwaukie, OR 97222","2026/03/02",1684,"1 Bed","Apartment"
"10999 SE 37th Ave, Milwaukie, OR 97222","2026/03/02",2139,"2 Beds+","Apartment"
"7007 SW Hampton St, Tigard, OR 97223","2026/03/02",1599,"Studio","Apartment"
"7007 SW Hampton St, Tigard, OR 97223","2026/03/02",1749,"1 Bed","Apartment"
"7007 SW Hampton St, Tigard, OR 97223","2026/03/02",3499,"3 Beds","Apartment"
"8376 SW Pfaffle St, Tigard, OR 97223","2026/03/02",1635,"1 Bed","Apartment"
"8376 SW Pfaffle St, Tigard, OR 97223","2026/03/02",1880,"2 Beds","Apartment"
NA,NA,NA,NA,NA
"5 SE Martin Luther King Jr Blvd, Portland, OR 97214","2026/03/02",2188,"Studio","Apartment"
"5 SE Martin Luther King Jr Blvd, Portland, OR 97214","2026/03/02",2120,"1 Bed","Apartment"
"5 SE Martin Luther King Jr Blvd, Portland, OR 97214","2026/03/02",2899,"2 Beds","Apartment"
"1905 NW 23rd Ave, Portland, OR 97210","2026/03/02",1614,"1 Bed","Apartment"
"1905 NW 23rd Ave, Portland, OR 97210","2026/03/02",2429,"2 Beds","Apartment"
"1510 SW Alder St, Portland, OR 97205","2026/03/02",1615,"1 Bed","Apartment"
"1510 SW Alder St, Portland, OR 97205","2026/03/02",2743,"2 Beds","Apartment"
"1510 SW Alder St, Portland, OR 97205","2026/03/02",3260,"3 Beds","Apartment"
"1725 SW Salmon St, Portland, OR 97205","2026/03/02",1393,"Studio","Apartment"
"1725 SW Salmon St, Portland, OR 97205","2026/03/02",1819,"1 Bed","Apartment"
"1725 SW Salmon St, Portland, OR 97205","2026/03/02",2761,"2 Beds","Apartment"
"3883 S Moody Ave, Portland, OR 97239","2026/03/02",1295,"Studio","Apartment"
"3883 S Moody Ave, Portland, OR 97239","2026/03/02",1509,"1 Bed","Apartment"
"3883 S Moody Ave, Portland, OR 97239","2026/03/02",2394,"2 Beds","Apartment"
"3820 S River Pky, Portland, OR 97267","2026/03/02",1938,"1 Bed","Apartment"
"3820 S River Pky, Portland, OR 97267","2026/03/02",3522,"2 Beds","Apartment"
"3260 SE Milwaukie Ave, Portland, OR 97202","2026/03/02",1410,"Studio","Apartment"
"3260 SE Milwaukie Ave, Portland, OR 97202","2026/03/02",1594,"1 Bed","Apartment"
"3260 SE Milwaukie Ave, Portland, OR 97202","2026/03/02",1593,"2 Beds+","Apartment"
"1720 SW 4th Ave, Portland, OR 97201","2026/03/02",1318,"Studio","Apartment"
"1720 SW 4th Ave, Portland, OR 97201","2026/03/02",1404,"1 Bed","Apartment"
"1720 SW 4th Ave, Portland, OR 97201","2026/03/02",2083,"2 Beds+","Apartment"
"1155 NW Everett St, Portland, OR 97209","2026/03/02",1325,"Studio","Apartment"
"1155 NW Everett St, Portland, OR 97209","2026/03/02",1580,"1 Bed","Apartment"
"1155 NW Everett St, Portland, OR 97209","2026/03/02",2225,"2 Beds","Apartment"
"1969 SW Park Ave, Portland, OR 97201","2026/03/02",1095,"Studio","Apartment"
"1969 SW Park Ave, Portland, OR 97201","2026/03/02",970,"1 Bed","Apartment"
"1969 SW Park Ave, Portland, OR 97201","2026/03/02",1730,"2 Beds","Apartment"
"1450 N Prescott St, Portland, OR 97217","2026/03/02",1325,"Studio","Apartment"
"1450 N Prescott St, Portland, OR 97217","2026/03/02",1525,"1 Bed","Apartment"
"1450 N Prescott St, Portland, OR 97217","2026/03/02",2140,"2 Beds","Apartment"
"1250 E Burnside St, Portland, OR 97214","2026/03/02",1326,"1 Bed","Apartment"
"1250 E Burnside St, Portland, OR 97214","2026/03/02",1897,"2 Beds","Apartment"
"124 NE 3rd Ave, Portland, OR 97232","2026/03/02",1750,"1 Bed","Apartment"
"124 NE 3rd Ave, Portland, OR 97232","2026/03/02",2350,"2 Beds","Apartment"
"434 SW College St, Portland, OR 97201","2026/03/02",1599,"1 Bed","Apartment"
"434 SW College St, Portland, OR 97201","2026/03/02",1049,"2 Beds","Apartment"
"434 SW College St, Portland, OR 97201","2026/03/02",849,"3 Beds+","Apartment"
"1061 NE 9th Ave, Portland, OR 97232","2026/03/02",1259,"Studio","Apartment"
"1061 NE 9th Ave, Portland, OR 97232","2026/03/02",1503,"1 Bed","Apartment"
"1061 NE 9th Ave, Portland, OR 97232","2026/03/02",1923,"2 Beds","Apartment"
"1811 SW River Dr, Portland, OR 97201","2026/03/02",1340,"Studio","Apartment"
"1811 SW River Dr, Portland, OR 97201","2026/03/02",1525,"1 Bed","Apartment"
"1811 SW River Dr, Portland, OR 97201","2026/03/02",1779,"2 Beds+","Apartment"
"1115 SW Market St, Portland, OR 97201","2026/03/02",1225,"Studio","Apartment"
"1115 SW Market St, Portland, OR 97201","2026/03/02",1525,"1 Bed","Apartment"
"1115 SW Market St, Portland, OR 97201","2026/03/02",2075,"2 Beds","Apartment"
"878 N Fremont St, Portland, OR 97227","2026/03/02",1196,"Studio","Apartment"
"878 N Fremont St, Portland, OR 97227","2026/03/02",1625,"1 Bed","Apartment"
"878 N Fremont St, Portland, OR 97227","2026/03/02",2398,"2 Beds","Apartment"
"2621 NE 7th Ave, Portland, OR 97212","2026/03/02",1341,"Studio","Apartment"
"2621 NE 7th Ave, Portland, OR 97212","2026/03/02",1615,"1 Bed","Apartment"
"2621 NE 7th Ave, Portland, OR 97212","2026/03/02",2262,"2 Beds+","Apartment"
"7428 N Charleston Ave, Portland, OR 97203","2026/03/02",1295,"Studio","Apartment"
"7428 N Charleston Ave, Portland, OR 97203","2026/03/02",1550,"1 Bed","Apartment"
"2390 SE Hawthorne Blvd, Portland, OR 97214","2026/03/02",1320,"Studio","Apartment"
"2390 SE Hawthorne Blvd, Portland, OR 97214","2026/03/02",1375,"1 Bed","Apartment"
"8220 SE 6th Ave, Portland, OR 97202","2026/03/02",1550,"1 Bed",NA
"1818 SW 4th Ave, Portland, OR 97201","2026/03/02",1300,"Studio","Apartment"
"1818 SW 4th Ave, Portland, OR 97201","2026/03/02",2171,"2 Beds","Apartment"
"1818 SW 4th Ave, Portland, OR 97201","2026/03/02",3350,"3 Beds","Apartment"
"2865 NE Sandy Blvd, Portland, OR 97232","2026/03/02",1320,"Studio","Apartment"
"2865 NE Sandy Blvd, Portland, OR 97232","2026/03/02",1464,"1 Bed","Apartment"
"1075 NW 16th St, Portland, OR 97209","2026/03/02",999,"Studio","Apartment"
"1075 NW 16th St, Portland, OR 97209","2026/03/02",1365,"1 Bed","Apartment"
"1075 NW 16th St, Portland, OR 97209","2026/03/02",1485,"2 Beds","Apartment"
"514 SE Belmont St, Portland, OR 97214","2026/03/02",1224,"Studio","Apartment"
"514 SE Belmont St, Portland, OR 97214","2026/03/02",1399,"1 Bed","Apartment"
"514 SE Belmont St, Portland, OR 97214","2026/03/02",2599,"2 Beds","Apartment"
"1055 N Anchor Way, Portland, OR 97217","2026/03/02",1349,"1 Bed","Apartment"
"1055 N Anchor Way, Portland, OR 97217","2026/03/02",2199,"2 Beds","Apartment"
"255 NW 10th Ave, Portland, OR 97209","2026/03/02",1335,"Studio","Apartment"
