"Address","Date","Rent","Aprt_Type","Building_Type"
"650 Portland Ave S, Minneapolis, MN 55415","2026/01/12",1517,"Studio","Apartment"
"650 Portland Ave S, Minneapolis, MN 55415","2026/01/12",1771,"1 Bed","Apartment"
"650 Portland Ave S, Minneapolis, MN 55415","2026/01/12",2476,"2 Beds","Apartment"
"200 University Ave SE, Minneapolis, MN 55414","2026/01/12",1944,"Studio","Apartment"
"200 University Ave SE, Minneapolis, MN 55414","2026/01/12",2029,"1 Bed","Apartment"
"200 University Ave SE, Minneapolis, MN 55414","2026/01/12",2734,"2 Beds+","Apartment"
"2850 N Wayzata Blvd, Minneapolis, MN 55405","2026/01/12",1603,"1 Bed","Apartment"
"2850 N Wayzata Blvd, Minneapolis, MN 55405","2026/01/12",2243,"2 Beds","Apartment"
"657 22nd Ave NE, Minneapolis, MN 55418","2026/01/12",1300,"Studio","Apartment"
"657 22nd Ave NE, Minneapolis, MN 55418","2026/01/12",1496,"1 Bed","Apartment"
"657 22nd Ave NE, Minneapolis, MN 55418","2026/01/12",1752,"2 Beds","Apartment"
"500 W Lake St, Minneapolis, MN 55408","2026/01/12",1279,"Studio","Apartment"
"500 W Lake St, Minneapolis, MN 55408","2026/01/12",1279,"1 Bed","Apartment"
"500 W Lake St, Minneapolis, MN 55408","2026/01/12",1894,"2 Beds","Apartment"
"2851 Hennepin Ave, Minneapolis, MN 55408","2026/01/12",1391,"Studio","Apartment"
"2851 Hennepin Ave, Minneapolis, MN 55408","2026/01/12",1551,"1 Bed","Apartment"
"2851 Hennepin Ave, Minneapolis, MN 55408","2026/01/12",2286,"2 Beds+","Apartment"
"2500 2nd St NE, Minneapolis, MN 55418","2026/01/12",1344,"Studio","Apartment"
"2500 2nd St NE, Minneapolis, MN 55418","2026/01/12",1634,"1 Bed","Apartment"
"2500 2nd St NE, Minneapolis, MN 55418","2026/01/12",1953,"2 Beds+","Apartment"
"608 2nd Ave S, Minneapolis, MN 55402","2026/01/12",1315,"Studio","Apartment"
"608 2nd Ave S, Minneapolis, MN 55402","2026/01/12",1593,"1 Bed","Apartment"
"608 2nd Ave S, Minneapolis, MN 55402","2026/01/12",2016,"2 Beds","Apartment"
"550 W Lake St, Minneapolis, MN 55408","2026/01/12",1075,"Studio","Apartment"
"550 W Lake St, Minneapolis, MN 55408","2026/01/12",1525,"2 Beds","Apartment"
"2508 Delaware St SE, Minneapolis, MN 55414","2026/01/12",849,"2 Beds","Apartment"
"2508 Delaware St SE, Minneapolis, MN 55414","2026/01/12",669,"3 Beds","Apartment"
"2508 Delaware St SE, Minneapolis, MN 55414","2026/01/12",599,"4 Beds","Apartment"
"3431 Dupont Ave S, Minneapolis, MN 55408","2026/01/12",750,"Studio","Apartment"
"3431 Dupont Ave S, Minneapolis, MN 55408","2026/01/12",1275,"1 Bed","Apartment"
"2401 Chicago Ave, Minneapolis, MN 55404","2026/01/12",1050,"Studio","Apartment"
"2401 Chicago Ave, Minneapolis, MN 55404","2026/01/12",1195,"1 Bed","Apartment"
"2401 Chicago Ave, Minneapolis, MN 55404","2026/01/12",1595,"2 Beds","Apartment"
"770 Xenia Ave S, Minneapolis, MN 55416","2026/01/12",1732,"1 Bed","Apartment"
"770 Xenia Ave S, Minneapolis, MN 55416","2026/01/12",2215,"2 Beds","Apartment"
"33 Wentworth Ct E, Minneapolis, MN 55419","2026/01/12",1560,"2 Beds","Apartment"
"33 Wentworth Ct E, Minneapolis, MN 55419","2026/01/12",1775,"3 Beds","Apartment"
"816 Portland Ave S, Minneapolis, MN 55404","2026/01/12",1281,"Studio","Apartment"
"816 Portland Ave S, Minneapolis, MN 55404","2026/01/12",1741,"1 Bed","Apartment"
"816 Portland Ave S, Minneapolis, MN 55404","2026/01/12",2171,"2 Beds","Apartment"
"240 Park Ave, Minneapolis, MN 55415","2026/01/12",1550,"1 Bed","Apartment"
"240 Park Ave, Minneapolis, MN 55415","2026/01/12",2400,"2 Beds","Apartment"
"240 Park Ave, Minneapolis, MN 55415","2026/01/12",3295,"3 Beds","Apartment"
"250 Portland Ave, Minneapolis, MN 55401","2026/01/12",1686,"1 Bed","Apartment"
"250 Portland Ave, Minneapolis, MN 55401","2026/01/12",2249,"2 Beds","Apartment"
"485 Malcolm Ave SE, Minneapolis, MN 55414","2026/01/12",1321,"Studio","Apartment"
"485 Malcolm Ave SE, Minneapolis, MN 55414","2026/01/12",1800,"1 Bed","Apartment"
"485 Malcolm Ave SE, Minneapolis, MN 55414","2026/01/12",2142,"2 Beds","Apartment"
"3250 W 66th St, Edina, MN 55435","2026/01/12",1490,"Studio","Apartment"
"3250 W 66th St, Edina, MN 55435","2026/01/12",1720,"1 Bed","Apartment"
"3250 W 66th St, Edina, MN 55435","2026/01/12",2360,"2 Beds","Apartment"
"3121 69th St W, Edina, MN 55435","2026/01/12",1157,"Studio","Apartment"
"3121 69th St W, Edina, MN 55435","2026/01/12",1472,"1 Bed","Apartment"
