"Address","Date","Rent","Aprt_Type","Building_Type"
"608 2nd Ave S, Minneapolis, MN 55402","2026/05/04",1248,"Studio","Apartment"
"608 2nd Ave S, Minneapolis, MN 55402","2026/05/04",1688,"1 Bed","Apartment"
"608 2nd Ave S, Minneapolis, MN 55402","2026/05/04",2088,"2 Beds","Apartment"
"200 University Ave SE, Minneapolis, MN 55414","2026/05/04",1884,"Studio","Apartment"
"200 University Ave SE, Minneapolis, MN 55414","2026/05/04",1954,"1 Bed","Apartment"
"200 University Ave SE, Minneapolis, MN 55414","2026/05/04",2974,"2 Beds+","Apartment"
"3060 Harbor Ln N, Minneapolis, MN 55447","2026/05/04",1699,"Studio","Apartment"
"3060 Harbor Ln N, Minneapolis, MN 55447","2026/05/04",1769,"1 Bed","Apartment"
"3060 Harbor Ln N, Minneapolis, MN 55447","2026/05/04",2594,"2 Beds+","Apartment"
"3431 Dupont Ave S, Minneapolis, MN 55408","2026/05/04",862,"Studio","Apartment"
"3431 Dupont Ave S, Minneapolis, MN 55408","2026/05/04",1012,"1 Bed","Apartment"
"770 Xenia Ave S, Minneapolis, MN 55416","2026/05/04",1545,"1 Bed","Apartment"
"770 Xenia Ave S, Minneapolis, MN 55416","2026/05/04",2485,"2 Beds","Apartment"
NA,NA,NA,NA,NA
"816 Portland Ave S, Minneapolis, MN 55404","2026/05/04",1386,"Studio","Apartment"
"816 Portland Ave S, Minneapolis, MN 55404","2026/05/04",1711,"1 Bed","Apartment"
"816 Portland Ave S, Minneapolis, MN 55404","2026/05/04",2276,"2 Beds","Apartment"
"657 22nd Ave NE, Minneapolis, MN 55418","2026/05/04",1330,"Studio","Apartment"
"657 22nd Ave NE, Minneapolis, MN 55418","2026/05/04",1588,"1 Bed","Apartment"
"657 22nd Ave NE, Minneapolis, MN 55418","2026/05/04",1825,"2 Beds","Apartment"
"2500 2nd St NE, Minneapolis, MN 55418","2026/05/04",1367,"Studio","Apartment"
"2500 2nd St NE, Minneapolis, MN 55418","2026/05/04",1653,"1 Bed","Apartment"
"2500 2nd St NE, Minneapolis, MN 55418","2026/05/04",1976,"2 Beds+","Apartment"
NA,NA,NA,NA,NA
"485 Malcolm Ave SE, Minneapolis, MN 55414","2026/05/04",1400,"Studio","Apartment"
"485 Malcolm Ave SE, Minneapolis, MN 55414","2026/05/04",1549,"1 Bed","Apartment"
"485 Malcolm Ave SE, Minneapolis, MN 55414","2026/05/04",2209,"2 Beds","Apartment"
"2508 Delaware St SE, Minneapolis, MN 55414","2026/05/04",849,"2 Beds","Apartment"
"2508 Delaware St SE, Minneapolis, MN 55414","2026/05/04",669,"3 Beds","Apartment"
"2508 Delaware St SE, Minneapolis, MN 55414","2026/05/04",599,"4 Beds","Apartment"
"2401 Chicago Ave, Minneapolis, MN 55404","2026/05/04",1050,"Studio","Apartment"
"2401 Chicago Ave, Minneapolis, MN 55404","2026/05/04",1395,"1 Bed","Apartment"
"2401 Chicago Ave, Minneapolis, MN 55404","2026/05/04",1670,"2 Beds","Apartment"
"240 Park Ave, Minneapolis, MN 55415","2026/05/04",1550,"1 Bed","Apartment"
"240 Park Ave, Minneapolis, MN 55415","2026/05/04",2250,"2 Beds","Apartment"
"240 Park Ave, Minneapolis, MN 55415","2026/05/04",2675,"3 Beds","Apartment"
"650 Portland Ave S, Minneapolis, MN 55415","2026/05/04",1433,"Studio","Apartment"
"650 Portland Ave S, Minneapolis, MN 55415","2026/05/04",1441,"1 Bed","Apartment"
"650 Portland Ave S, Minneapolis, MN 55415","2026/05/04",2574,"2 Beds","Apartment"
"250 Portland Ave, Minneapolis, MN 55401","2026/05/04",1900,"1 Bed","Apartment"
"250 Portland Ave, Minneapolis, MN 55401","2026/05/04",2842,"2 Beds","Apartment"
"3250 W 66th St, Edina, MN 55435","2026/05/04",1520,"Studio","Apartment"
"3250 W 66th St, Edina, MN 55435","2026/05/04",2420,"2 Beds","Apartment"
"3121 69th St W, Edina, MN 55435","2026/05/04",1157,"Studio","Apartment"
"3121 69th St W, Edina, MN 55435","2026/05/04",1472,"1 Bed","Apartment"
"3121 69th St W, Edina, MN 55435","2026/05/04",1999,"2 Beds","Apartment"
"3820 Grand Way, Saint Louis Park, MN 55416","2026/05/04",1595,"Studio","Apartment"
"3820 Grand Way, Saint Louis Park, MN 55416","2026/05/04",1695,"1 Bed","Apartment"
"3820 Grand Way, Saint Louis Park, MN 55416","2026/05/04",2195,"2 Beds","Apartment"
"3413-3433 53rd Ave N, Brooklyn Center, MN 55429","2026/05/04",1019,"Studio","Apartment"
"3413-3433 53rd Ave N, Brooklyn Center, MN 55429","2026/05/04",1159,"1 Bed","Apartment"
"2808 Silver Ln NE, Saint Anthony, MN 55421","2026/05/04",1350,"1 Bed","Apartment"
"2808 Silver Ln NE, Saint Anthony, MN 55421","2026/05/04",1535,"2 Beds","Apartment"
"1325 Utica Ave S, Saint Louis Park, MN 55416","2026/05/04",1735,"Studio","Apartment"
"1325 Utica Ave S, Saint Louis Park, MN 55416","2026/05/04",2120,"1 Bed","Apartment"
