"Address","Date","Rent","Aprt_Type","Building_Type"
"755 S Dexter St, Denver, CO 80246","2026/05/04",1741,"1 Bed","Apartment"
"755 S Dexter St, Denver, CO 80246","2026/05/04",2056,"2 Beds","Apartment"
"225 S Harrison St, Denver, CO 80209","2026/05/04",1759,"1 Bed","Apartment"
"225 S Harrison St, Denver, CO 80209","2026/05/04",2309,"2 Beds","Apartment"
"225 S Harrison St, Denver, CO 80209","2026/05/04",3409,"3 Beds","Apartment"
"8155 E Fairmount Dr, Denver, CO 80230","2026/05/04",1510,"1 Bed","Apartment"
"8155 E Fairmount Dr, Denver, CO 80230","2026/05/04",1915,"2 Beds","Apartment"
"8155 E Fairmount Dr, Denver, CO 80230","2026/05/04",2565,"3 Beds","Apartment"
"5031 S Ulster St, Denver, CO 80237","2026/05/04",1625,"Studio","Apartment"
"5031 S Ulster St, Denver, CO 80237","2026/05/04",1825,"1 Bed","Apartment"
"5031 S Ulster St, Denver, CO 80237","2026/05/04",2225,"2 Beds","Apartment"
"82 N Uinta Way, Denver, CO 80230","2026/05/04",1419,"Studio","Apartment"
"82 N Uinta Way, Denver, CO 80230","2026/05/04",1719,"1 Bed","Apartment"
"82 N Uinta Way, Denver, CO 80230","2026/05/04",1919,"2 Beds+","Apartment"
"10025 W Dartmouth Ave, Lakewood, CO 80227","2026/05/04",1508,"1 Bed","Apartment"
"10025 W Dartmouth Ave, Lakewood, CO 80227","2026/05/04",2028,"2 Beds","Apartment"
"3645 S Dallas St, Aurora, CO 80014","2026/05/04",1532,"1 Bed","Apartment"
"3645 S Dallas St, Aurora, CO 80014","2026/05/04",1937,"2 Beds","Apartment"
"21775 E 65th Ave, Aurora, CO 80019","2026/05/04",1518,"Studio","Apartment"
"21775 E 65th Ave, Aurora, CO 80019","2026/05/04",1545,"1 Bed","Apartment"
"21775 E 65th Ave, Aurora, CO 80019","2026/05/04",2080,"2 Beds+","Apartment"
"4201 S Navajo St, Englewood, CO 80110","2026/05/04",1415,"Studio","Apartment"
"4201 S Navajo St, Englewood, CO 80110","2026/05/04",1587,"1 Bed","Apartment"
"4201 S Navajo St, Englewood, CO 80110","2026/05/04",2205,"2 Beds","Apartment"
"4699 Kittredge St, Denver, CO 80239","2026/05/04",1495,"1 Bed","Apartment"
"4699 Kittredge St, Denver, CO 80239","2026/05/04",1837,"2 Beds","Apartment"
"4699 Kittredge St, Denver, CO 80239","2026/05/04",2269,"3 Beds","Apartment"
"2234 S Trenton Way, Denver, CO 80231","2026/05/04",1566,"1 Bed","Apartment"
"2234 S Trenton Way, Denver, CO 80231","2026/05/04",1823,"2 Beds","Apartment"
"2234 S Trenton Way, Denver, CO 80231","2026/05/04",2432,"3 Beds","Apartment"
"10700 E Dartmouth Ave, Denver, CO 80014","2026/05/04",935,"Studio","Apartment"
"10700 E Dartmouth Ave, Denver, CO 80014","2026/05/04",956,"1 Bed","Apartment"
"10700 E Dartmouth Ave, Denver, CO 80014","2026/05/04",1362,"2 Beds","Apartment"
"7100 E Mississippi Ave, Denver, CO 80224","2026/05/04",1009,"1 Bed","Apartment"
"7100 E Mississippi Ave, Denver, CO 80224","2026/05/04",1235,"2 Beds","Apartment"
"415 S Cherokee St, Denver, CO 80223","2026/05/04",1249,"Studio","Apartment"
"415 S Cherokee St, Denver, CO 80223","2026/05/04",1645,"1 Bed","Apartment"
"415 S Cherokee St, Denver, CO 80223","2026/05/04",1985,"2 Beds","Apartment"
"1251 S Bellaire St, Denver, CO 80246","2026/05/04",1058,"Studio","Apartment"
"1251 S Bellaire St, Denver, CO 80246","2026/05/04",983,"1 Bed","Apartment"
"1251 S Bellaire St, Denver, CO 80246","2026/05/04",1425,"2 Beds","Apartment"
"1101 E Bayaud Ave, Denver, CO 80209","2026/05/04",2058,"Studio","Apartment"
"1101 E Bayaud Ave, Denver, CO 80209","2026/05/04",2389,"1 Bed","Apartment"
"1101 E Bayaud Ave, Denver, CO 80209","2026/05/04",3431,"2 Beds","Apartment"
"1051 14th St, Denver, CO 80202","2026/05/04",2120,"1 Bed","Apartment"
"1051 14th St, Denver, CO 80202","2026/05/04",1020,"2 Beds","Apartment"
"1051 14th St, Denver, CO 80202","2026/05/04",880,"4 Beds","Apartment"
"9099 E Mississippi Ave, Denver, CO 80247","2026/05/04",1365,"Studio","Apartment"
"9099 E Mississippi Ave, Denver, CO 80247","2026/05/04",1308,"1 Bed","Apartment"
"9099 E Mississippi Ave, Denver, CO 80247","2026/05/04",1725,"2 Beds","Apartment"
NA,NA,NA,NA,NA
"1805 S Bannock St, Denver, CO 80223","2026/05/04",1672,"1 Bed","Apartment"
"1805 S Bannock St, Denver, CO 80223","2026/05/04",2238,"2 Beds","Apartment"
"2180 S Colorado Blvd, Denver, CO 80222","2026/05/04",1237,"Studio","Apartment"
"2180 S Colorado Blvd, Denver, CO 80222","2026/05/04",1549,"1 Bed","Apartment"
"2180 S Colorado Blvd, Denver, CO 80222","2026/05/04",2387,"2 Beds+","Apartment"
"1590 Grove St, Denver, CO 80204","2026/05/04",1306,"Studio","Apartment"
"1590 Grove St, Denver, CO 80204","2026/05/04",1600,"1 Bed","Apartment"
"1590 Grove St, Denver, CO 80204","2026/05/04",2338,"2 Beds","Apartment"
