"Address","Date","Rent","Aprt_Type","Building_Type"
NA,NA,NA,NA,NA
"7865 Grove Ct W, Germantown, TN 38138","2026/02/02",1405,"1 Bed","Apartment"
"7865 Grove Ct W, Germantown, TN 38138","2026/02/02",1529,"2 Beds","Apartment"
"7865 Grove Ct W, Germantown, TN 38138","2026/02/02",2045,"3 Beds","Apartment"
"395 S Highland St, Memphis, TN 38111","2026/02/02",1390,"Studio","Apartment"
"395 S Highland St, Memphis, TN 38111","2026/02/02",1416,"1 Bed","Apartment"
"395 S Highland St, Memphis, TN 38111","2026/02/02",1591,"2 Beds+","Apartment"
"1400 Greenbrook Pky, Memphis, TN 38134","2026/02/02",816,"1 Bed","Apartment"
"1400 Greenbrook Pky, Memphis, TN 38134","2026/02/02",911,"2 Beds","Apartment"
"1914 Poplar Ave, Memphis, TN 38104","2026/02/02",1300,"Studio","Apartment"
"1914 Poplar Ave, Memphis, TN 38104","2026/02/02",1700,"1 Bed","Apartment"
"1914 Poplar Ave, Memphis, TN 38104","2026/02/02",2300,"2 Beds+","Apartment"
"1544 Madison Ave, Memphis, TN 38104","2026/02/02",944,"1 Bed","Apartment"
"1544 Madison Ave, Memphis, TN 38104","2026/02/02",1700,"2 Beds","Apartment"
"1544 Madison Ave, Memphis, TN 38104","2026/02/02",2400,"3 Beds","Apartment"
"2540 Broad Ave, Memphis, TN 38112","2026/02/02",1116,"1 Bed","Apartment"
"2540 Broad Ave, Memphis, TN 38112","2026/02/02",1643,"2 Beds","Apartment"
"694 Madison Ave, Memphis, TN 38103","2026/02/02",1350,"1 Bed","Apartment"
"694 Madison Ave, Memphis, TN 38103","2026/02/02",1950,"2 Beds","Apartment"
"5811 Poplar Ave, Memphis, TN 38119","2026/02/02",999,"Studio","Apartment"
"5811 Poplar Ave, Memphis, TN 38119","2026/02/02",1099,"1 Bed","Apartment"
"5811 Poplar Ave, Memphis, TN 38119","2026/02/02",1499,"2 Beds","Apartment"
"8345 Championship Dr, Memphis, TN 38125","2026/02/02",888,"1 Bed","Apartment"
"8345 Championship Dr, Memphis, TN 38125","2026/02/02",1193,"2 Beds","Apartment"
"3896 Chippewa Rd, Memphis, TN 38118","2026/02/02",855,"1 Bed","Apartment"
"3896 Chippewa Rd, Memphis, TN 38118","2026/02/02",925,"2 Beds","Apartment"
"3896 Chippewa Rd, Memphis, TN 38118","2026/02/02",1145,"3 Beds+","Apartment"
"3333 Hacks Cross Rd, Memphis, TN 38125","2026/02/02",1179,"1 Bed","Apartment"
"3333 Hacks Cross Rd, Memphis, TN 38125","2026/02/02",1499,"2 Beds","Apartment"
"3333 Hacks Cross Rd, Memphis, TN 38125","2026/02/02",1879,"3 Beds","Apartment"
"510 S Highland St, Memphis, TN 38111","2026/02/02",1015,"Studio","Apartment"
"510 S Highland St, Memphis, TN 38111","2026/02/02",1100,"1 Bed","Apartment"
"510 S Highland St, Memphis, TN 38111","2026/02/02",1174,"2 Beds+","Apartment"
"9 E Carolina Ave, Memphis, TN 38103","2026/02/02",999,"Studio","Apartment"
"9 E Carolina Ave, Memphis, TN 38103","2026/02/02",1249,"1 Bed","Apartment"
"9 E Carolina Ave, Memphis, TN 38103","2026/02/02",1599,"2 Beds","Apartment"
"775 Melrose St, Memphis, TN 38104","2026/02/02",1099,"Studio","Apartment"
"775 Melrose St, Memphis, TN 38104","2026/02/02",1349,"1 Bed","Apartment"
"775 Melrose St, Memphis, TN 38104","2026/02/02",1399,"2 Beds","Apartment"
"777 Mt Moriah Rd, Memphis, TN 38117","2026/02/02",1149,"1 Bed","Apartment"
"777 Mt Moriah Rd, Memphis, TN 38117","2026/02/02",1299,"2 Beds","Apartment"
"777 Mt Moriah Rd, Memphis, TN 38117","2026/02/02",1448,"3 Beds","Apartment"
"252 N Lauderdale St, Memphis, TN 38105","2026/02/02",760,"Studio","Apartment"
"252 N Lauderdale St, Memphis, TN 38105","2026/02/02",805,"1 Bed","Apartment"
"252 N Lauderdale St, Memphis, TN 38105","2026/02/02",1000,"2 Beds+","Apartment"
"2774 S Mendenhall Rd, Memphis, TN 38115","2026/02/02",581,"Studio","Apartment"
"2774 S Mendenhall Rd, Memphis, TN 38115","2026/02/02",635,"1 Bed","Apartment"
"2774 S Mendenhall Rd, Memphis, TN 38115","2026/02/02",736,"2 Beds+","Apartment"
"7841 N Garden Manor Dr, Memphis, TN 38125","2026/02/02",1189,"1 Bed","Apartment"
"7841 N Garden Manor Dr, Memphis, TN 38125","2026/02/02",1429,"2 Beds","Apartment"
"7841 N Garden Manor Dr, Memphis, TN 38125","2026/02/02",1599,"3 Beds","Apartment"
"1490 Century Arbor Ln, Memphis, TN 38134","2026/02/02",799,"1 Bed","Apartment"
"1490 Century Arbor Ln, Memphis, TN 38134","2026/02/02",999,"2 Beds","Apartment"
"1490 Century Arbor Ln, Memphis, TN 38134","2026/02/02",1299,"3 Beds","Apartment"
"99 N Main St, Memphis, TN 38103","2026/02/02",839,"Studio","Apartment"
"99 N Main St, Memphis, TN 38103","2026/02/02",1089,"1 Bed","Apartment"
"99 N Main St, Memphis, TN 38103","2026/02/02",1347,"2 Beds","Apartment"
"810 Washington Ave, Memphis, TN 38105","2026/02/02",906,"Studio","Apartment"
"810 Washington Ave, Memphis, TN 38105","2026/02/02",987,"1 Bed","Apartment"
"810 Washington Ave, Memphis, TN 38105","2026/02/02",1312,"2 Beds","Apartment"
"3048 Moriah Trl, Memphis, TN 38115","2026/02/02",617,"1 Bed","Apartment"
